#TradeId,ResultId,ResultType,ResultValue
Swap_33,originalNotional[2],double,10000000.000000
Swap_33,paymentDate[1],string,2017-03-01
Swap_33,paymentDate[2],string,2016-09-01
Swap_33,rate[1],double,0.020000
Swap_33,rate[2],double,0.019934
Swap_33,spread[2],double,0.000000
Swap_33,startDate,string,2016-03-01
Swap_34,amount[1],double,200000.000000
Swap_34,amount[2],double,101885.706669
Swap_34,currentNotional[1],double,10000000.000000
Swap_34,currentNotional[2],double,10000000.000000
Swap_34,index[2],string,Euribor6M Actual/360
Swap_34,isPayer[1],bool,false
Swap_34,isPayer[2],bool,true
Swap_34,isdaAssetClass,string,Interest Rate
Swap_34,isdaBaseProduct,string,IR Swap
Swap_34,isdaSubProduct,string,Fixed Float
Swap_34,isdaTransaction,string,
Swap_34,legNPV[1],double,3266722.174761
Swap_34,legNPV[2],double,-3266119.689189
Swap_34,legType[1],string,Fixed
Swap_34,legType[2],string,Floating
Swap_34,notionalCurrency[1],string,EUR
Swap_34,notionalCurrency[2],string,EUR
Swap_34,originalNotional[1],double,10000000.000000
Swap_34,originalNotional[2],double,10000000.000000
Swap_34,paymentDate[1],string,2017-03-01
Swap_34,paymentDate[2],string,2016-09-01
Swap_34,rate[1],double,0.020000
Swap_34,rate[2],double,0.019934
Swap_34,spread[2],double,0.000000
Swap_34,startDate,string,2016-03-01
Swap_35,amount[1],double,200000.000000
Swap_35,amount[2],double,101885.706669
Swap_35,currentNotional[1],double,10000000.000000
Swap_35,currentNotional[2],double,10000000.000000
Swap_35,index[2],string,Euribor6M Actual/360
Swap_35,isPayer[1],bool,false
Swap_35,isPayer[2],bool,true
Swap_35,isdaAssetClass,string,Interest Rate
Swap_35,isdaBaseProduct,string,IR Swap
Swap_35,isdaSubProduct,string,Fixed Float
Swap_35,isdaTransaction,string,
Swap_35,legNPV[1],double,3266722.174761
Swap_35,legNPV[2],double,-3266119.689189
Swap_35,legType[1],string,Fixed
Swap_35,legType[2],string,Floating
Swap_35,notionalCurrency[1],string,EUR
Swap_35,notionalCurrency[2],string,EUR
Swap_35,originalNotional[1],double,10000000.000000
Swap_35,originalNotional[2],double,10000000.000000
Swap_35,paymentDate[1],string,2017-03-01
Swap_35,paymentDate[2],string,2016-09-01
Swap_35,rate[1],double,0.020000
Swap_35,rate[2],double,0.019934
Swap_35,spread[2],double,0.000000
Swap_35,startDate,string,2016-03-01
Swap_36,amount[1],double,200000.000000
Swap_36,amount[2],double,101885.706669
Swap_36,currentNotional[1],double,10000000.000000
Swap_36,currentNotional[2],double,10000000.000000
Swap_36,index[2],string,Euribor6M Actual/360
Swap_36,isPayer[1],bool,false
Swap_36,isPayer[2],bool,true
Swap_36,isdaAssetClass,string,Interest Rate
Swap_36,isdaBaseProduct,string,IR Swap
Swap_36,isdaSubProduct,string,Fixed Float
Swap_36,isdaTransaction,string,
Swap_36,legNPV[1],double,3266722.174761
Swap_36,legNPV[2],double,-3266119.689189
Swap_36,legType[1],string,Fixed
Swap_36,legType[2],string,Floating
Swap_36,notionalCurrency[1],string,EUR
Swap_36,notionalCurrency[2],string,EUR
Swap_36,originalNotional[1],double,10000000.000000
Swap_36,originalNotional[2],double,10000000.000000
Swap_36,paymentDate[1],string,2017-03-01
Swap_36,paymentDate[2],string,2016-09-01
Swap_36,rate[1],double,0.020000
Swap_36,rate[2],double,0.019934
Swap_36,spread[2],double,0.000000
Swap_36,startDate,string,2016-03-01
Swap_37,amount[1],double,200000.000000
Swap_37,amount[2],double,101885.706669
Swap_37,currentNotional[1],double,10000000.000000
Swap_37,currentNotional[2],double,10000000.000000
Swap_37,index[2],string,Euribor6M Actual/360
Swap_37,isPayer[1],bool,false
Swap_37,isPayer[2],bool,true
Swap_37,isdaAssetClass,string,Interest Rate
Swap_37,isdaBaseProduct,string,IR Swap
Swap_37,isdaSubProduct,string,Fixed Float
Swap_37,isdaTransaction,string,
Swap_37,legNPV[1],double,3266722.174761
Swap_37,legNPV[2],double,-3266119.689189
Swap_37,legType[1],string,Fixed
Swap_37,legType[2],string,Floating
Swap_37,notionalCurrency[1],string,EUR
Swap_37,notionalCurrency[2],string,EUR
Swap_37,originalNotional[1],double,10000000.000000
Swap_37,originalNotional[2],double,10000000.000000
Swap_37,paymentDate[1],string,2017-03-01
Swap_37,paymentDate[2],string,2016-09-01
Swap_37,rate[1],double,0.020000
Swap_37,rate[2],double,0.019934
Swap_37,spread[2],double,0.000000
Swap_37,startDate,string,2016-03-01
Swap_38,amount[1],double,200000.000000
Swap_38,amount[2],double,101885.706669
Swap_38,currentNotional[1],double,10000000.000000
Swap_38,currentNotional[2],double,10000000.000000
Swap_38,index[2],string,Euribor6M Actual/360
Swap_38,isPayer[1],bool,false
Swap_38,isPayer[2],bool,true
Swap_38,isdaAssetClass,string,Interest Rate
Swap_38,isdaBaseProduct,string,IR Swap
Swap_38,isdaSubProduct,string,Fixed Float
Swap_38,isdaTransaction,string,
Swap_38,legNPV[1],double,3266722.174761
Swap_38,legNPV[2],double,-3266119.689189
Swap_38,legType[1],string,Fixed
Swap_38,legType[2],string,Floating
Swap_38,notionalCurrency[1],string,EUR
Swap_38,notionalCurrency[2],string,EUR
Swap_38,originalNotional[1],double,10000000.000000
Swap_38,originalNotional[2],double,10000000.000000
Swap_38,paymentDate[1],string,2017-03-01
Swap_38,paymentDate[2],string,2016-09-01
Swap_38,rate[1],double,0.020000
Swap_38,rate[2],double,0.019934
Swap_38,spread[2],double,0.000000
Swap_38,startDate,string,2016-03-01
Swap_39,amount[1],double,200000.000000
Swap_39,amount[2],double,101885.706669
Swap_39,currentNotional[1],double,10000000.000000
Swap_39,currentNotional[2],double,10000000.000000
Swap_39,index[2],string,Euribor6M Actual/360
Swap_39,isPayer[1],bool,false
Swap_39,isPayer[2],bool,true
Swap_39,isdaAssetClass,string,Interest Rate
Swap_39,isdaBaseProduct,string,IR Swap
Swap_39,isdaSubProduct,string,Fixed Float
Swap_39,isdaTransaction,string,
Swap_39,legNPV[1],double,3266722.174761
Swap_39,legNPV[2],double,-3266119.689189
Swap_39,legType[1],string,Fixed
Swap_39,legType[2],string,Floating
Swap_39,notionalCurrency[1],string,EUR
Swap_39,notionalCurrency[2],string,EUR
Swap_39,originalNotional[1],double,10000000.000000
Swap_39,originalNotional[2],double,10000000.000000
Swap_39,paymentDate[1],string,2017-03-01
Swap_39,paymentDate[2],string,2016-09-01
Swap_39,rate[1],double,0.020000
Swap_39,rate[2],double,0.019934
Swap_39,spread[2],double,0.000000
Swap_39,startDate,string,2016-03-01
Swap_4,amount[1],double,200000.000000
Swap_4,amount[2],double,101885.706669
Swap_4,currentNotional[1],double,10000000.000000
Swap_4,currentNotional[2],double,10000000.000000
Swap_4,index[2],string,Euribor6M Actual/360
Swap_4,isPayer[1],bool,false
Swap_4,isPayer[2],bool,true
Swap_4,isdaAssetClass,string,Interest Rate
Swap_4,isdaBaseProduct,string,IR Swap
Swap_4,isdaSubProduct,string,Fixed Float
Swap_4,isdaTransaction,string,
Swap_4,legNPV[1],double,3266722.174761
Swap_4,legNPV[2],double,-3266119.689189
Swap_4,legType[1],string,Fixed
Swap_4,legType[2],string,Floating
Swap_4,notionalCurrency[1],string,EUR
Swap_4,notionalCurrency[2],string,EUR
Swap_4,originalNotional[1],double,10000000.000000
Swap_4,originalNotional[2],double,10000000.000000
Swap_4,paymentDate[1],string,2017-03-01
Swap_4,paymentDate[2],string,2016-09-01
Swap_4,rate[1],double,0.020000
Swap_4,rate[2],double,0.019934
Swap_4,spread[2],double,0.000000
Swap_4,startDate,string,2016-03-01
Swap_40,amount[1],double,200000.000000
Swap_40,amount[2],double,101885.706669
Swap_40,currentNotional[1],double,10000000.000000
Swap_40,currentNotional[2],double,10000000.000000
Swap_40,index[2],string,Euribor6M Actual/360
Swap_40,isPayer[1],bool,false
Swap_40,isPayer[2],bool,true
Swap_40,isdaAssetClass,string,Interest Rate
Swap_40,isdaBaseProduct,string,IR Swap
Swap_40,isdaSubProduct,string,Fixed Float
Swap_40,isdaTransaction,string,
Swap_40,legNPV[1],double,3266722.174761
Swap_40,legNPV[2],double,-3266119.689189
Swap_40,legType[1],string,Fixed
Swap_40,legType[2],string,Floating
Swap_40,notionalCurrency[1],string,EUR
Swap_40,notionalCurrency[2],string,EUR
Swap_40,originalNotional[1],double,10000000.000000
Swap_40,originalNotional[2],double,10000000.000000
Swap_40,paymentDate[1],string,2017-03-01
Swap_40,paymentDate[2],string,2016-09-01
Swap_40,rate[1],double,0.020000
Swap_40,rate[2],double,0.019934
Swap_40,spread[2],double,0.000000
Swap_40,startDate,string,2016-03-01
Swap_41,amount[1],double,200000.000000
Swap_41,amount[2],double,101885.706669
Swap_41,currentNotional[1],double,10000000.000000
Swap_41,currentNotional[2],double,10000000.000000
Swap_41,index[2],string,Euribor6M Actual/360
Swap_41,isPayer[1],bool,false
Swap_41,isPayer[2],bool,true
Swap_41,isdaAssetClass,string,Interest Rate
Swap_41,isdaBaseProduct,string,IR Swap
Swap_41,isdaSubProduct,string,Fixed Float
Swap_41,isdaTransaction,string,
Swap_41,legNPV[1],double,3266722.174761
Swap_41,legNPV[2],double,-3266119.689189
Swap_41,legType[1],string,Fixed
Swap_41,legType[2],string,Floating
Swap_41,notionalCurrency[1],string,EUR
Swap_41,notionalCurrency[2],string,EUR
Swap_41,originalNotional[1],double,10000000.000000
Swap_41,originalNotional[2],double,10000000.000000
Swap_41,paymentDate[1],string,2017-03-01
Swap_41,paymentDate[2],string,2016-09-01
Swap_41,rate[1],double,0.020000
Swap_41,rate[2],double,0.019934
Swap_41,spread[2],double,0.000000
Swap_41,startDate,string,2016-03-01
Swap_42,amount[1],double,200000.000000
Swap_42,amount[2],double,101885.706669
Swap_42,currentNotional[1],double,10000000.000000
Swap_42,currentNotional[2],double,10000000.000000
Swap_42,index[2],string,Euribor6M Actual/360
Swap_42,isPayer[1],bool,false
Swap_42,isPayer[2],bool,true
Swap_42,isdaAssetClass,string,Interest Rate
Swap_42,isdaBaseProduct,string,IR Swap
Swap_42,isdaSubProduct,string,Fixed Float
Swap_42,isdaTransaction,string,
Swap_42,legNPV[1],double,3266722.174761
Swap_42,legNPV[2],double,-3266119.689189
Swap_42,legType[1],string,Fixed
Swap_42,legType[2],string,Floating
Swap_42,notionalCurrency[1],string,EUR
Swap_42,notionalCurrency[2],string,EUR
Swap_42,originalNotional[1],double,10000000.000000
Swap_42,originalNotional[2],double,10000000.000000
Swap_42,paymentDate[1],string,2017-03-01
Swap_42,paymentDate[2],string,2016-09-01
Swap_42,rate[1],double,0.020000
Swap_42,rate[2],double,0.019934
Swap_42,spread[2],double,0.000000
Swap_42,startDate,string,2016-03-01
Swap_43,amount[1],double,200000.000000
Swap_43,amount[2],double,101885.706669
Swap_43,currentNotional[1],double,10000000.000000
Swap_43,currentNotional[2],double,10000000.000000
Swap_43,index[2],string,Euribor6M Actual/360
Swap_43,isPayer[1],bool,false
Swap_43,isPayer[2],bool,true
Swap_43,isdaAssetClass,string,Interest Rate
Swap_43,isdaBaseProduct,string,IR Swap
Swap_43,isdaSubProduct,string,Fixed Float
Swap_43,isdaTransaction,string,
Swap_43,legNPV[1],double,3266722.174761
Swap_43,legNPV[2],double,-3266119.689189
Swap_43,legType[1],string,Fixed
Swap_43,legType[2],string,Floating
Swap_43,notionalCurrency[1],string,EUR
Swap_43,notionalCurrency[2],string,EUR
Swap_43,originalNotional[1],double,10000000.000000
Swap_43,originalNotional[2],double,10000000.000000
Swap_43,paymentDate[1],string,2017-03-01
Swap_43,paymentDate[2],string,2016-09-01
Swap_43,rate[1],double,0.020000
Swap_43,rate[2],double,0.019934
Swap_43,spread[2],double,0.000000
Swap_43,startDate,string,2016-03-01
Swap_44,amount[1],double,200000.000000
Swap_44,amount[2],double,101885.706669
Swap_44,currentNotional[1],double,10000000.000000
Swap_44,currentNotional[2],double,10000000.000000
Swap_44,index[2],string,Euribor6M Actual/360
Swap_44,isPayer[1],bool,false
Swap_44,isPayer[2],bool,true
Swap_44,isdaAssetClass,string,Interest Rate
Swap_44,isdaBaseProduct,string,IR Swap
Swap_44,isdaSubProduct,string,Fixed Float
Swap_44,isdaTransaction,string,
Swap_44,legNPV[1],double,3266722.174761
Swap_44,legNPV[2],double,-3266119.689189
Swap_44,legType[1],string,Fixed
Swap_44,legType[2],string,Floating
Swap_44,notionalCurrency[1],string,EUR
Swap_44,notionalCurrency[2],string,EUR
Swap_44,originalNotional[1],double,10000000.000000
Swap_44,originalNotional[2],double,10000000.000000
Swap_44,paymentDate[1],string,2017-03-01
Swap_44,paymentDate[2],string,2016-09-01
Swap_44,rate[1],double,0.020000
Swap_44,rate[2],double,0.019934
Swap_44,spread[2],double,0.000000
Swap_44,startDate,string,2016-03-01
Swap_45,amount[1],double,200000.000000
Swap_45,amount[2],double,101885.706669
Swap_45,currentNotional[1],double,10000000.000000
Swap_45,currentNotional[2],double,10000000.000000
Swap_45,index[2],string,Euribor6M Actual/360
Swap_45,isPayer[1],bool,false
Swap_45,isPayer[2],bool,true
Swap_45,isdaAssetClass,string,Interest Rate
Swap_45,isdaBaseProduct,string,IR Swap
Swap_45,isdaSubProduct,string,Fixed Float
Swap_45,isdaTransaction,string,
Swap_45,legNPV[1],double,3266722.174761
Swap_45,legNPV[2],double,-3266119.689189
Swap_45,legType[1],string,Fixed
Swap_45,legType[2],string,Floating
Swap_45,notionalCurrency[1],string,EUR
Swap_45,notionalCurrency[2],string,EUR
Swap_45,originalNotional[1],double,10000000.000000
Swap_45,originalNotional[2],double,10000000.000000
Swap_45,paymentDate[1],string,2017-03-01
Swap_45,paymentDate[2],string,2016-09-01
Swap_45,rate[1],double,0.020000
Swap_45,rate[2],double,0.019934
Swap_45,spread[2],double,0.000000
Swap_45,startDate,string,2016-03-01
Swap_46,amount[1],double,200000.000000
Swap_46,amount[2],double,101885.706669
Swap_46,currentNotional[1],double,10000000.000000
Swap_46,currentNotional[2],double,10000000.000000
Swap_46,index[2],string,Euribor6M Actual/360
Swap_46,isPayer[1],bool,false
Swap_46,isPayer[2],bool,true
Swap_46,isdaAssetClass,string,Interest Rate
Swap_46,isdaBaseProduct,string,IR Swap
Swap_46,isdaSubProduct,string,Fixed Float
Swap_46,isdaTransaction,string,
Swap_46,legNPV[1],double,3266722.174761
Swap_46,legNPV[2],double,-3266119.689189
Swap_46,legType[1],string,Fixed
Swap_46,legType[2],string,Floating
Swap_46,notionalCurrency[1],string,EUR
Swap_46,notionalCurrency[2],string,EUR
Swap_46,originalNotional[1],double,10000000.000000
Swap_46,originalNotional[2],double,10000000.000000
Swap_46,paymentDate[1],string,2017-03-01
Swap_46,paymentDate[2],string,2016-09-01
Swap_46,rate[1],double,0.020000
Swap_46,rate[2],double,0.019934
Swap_46,spread[2],double,0.000000
Swap_46,startDate,string,2016-03-01
Swap_47,amount[1],double,200000.000000
Swap_47,amount[2],double,101885.706669
Swap_47,currentNotional[1],double,10000000.000000
Swap_47,currentNotional[2],double,10000000.000000
Swap_47,index[2],string,Euribor6M Actual/360
Swap_47,isPayer[1],bool,false
Swap_47,isPayer[2],bool,true
Swap_47,isdaAssetClass,string,Interest Rate
Swap_47,isdaBaseProduct,string,IR Swap
Swap_47,isdaSubProduct,string,Fixed Float
Swap_47,isdaTransaction,string,
Swap_47,legNPV[1],double,3266722.174761
Swap_47,legNPV[2],double,-3266119.689189
Swap_47,legType[1],string,Fixed
Swap_47,legType[2],string,Floating
Swap_47,notionalCurrency[1],string,EUR
Swap_47,notionalCurrency[2],string,EUR
Swap_47,originalNotional[1],double,10000000.000000
Swap_47,originalNotional[2],double,10000000.000000
Swap_47,paymentDate[1],string,2017-03-01
Swap_47,paymentDate[2],string,2016-09-01
Swap_47,rate[1],double,0.020000
Swap_47,rate[2],double,0.019934
Swap_47,spread[2],double,0.000000
Swap_47,startDate,string,2016-03-01
Swap_48,amount[1],double,200000.000000
Swap_48,amount[2],double,101885.706669
Swap_48,currentNotional[1],double,10000000.000000
Swap_48,currentNotional[2],double,10000000.000000
Swap_48,index[2],string,Euribor6M Actual/360
Swap_48,isPayer[1],bool,false
Swap_48,isPayer[2],bool,true
Swap_48,isdaAssetClass,string,Interest Rate
Swap_48,isdaBaseProduct,string,IR Swap
Swap_48,isdaSubProduct,string,Fixed Float
Swap_48,isdaTransaction,string,
Swap_48,legNPV[1],double,3266722.174761
Swap_48,legNPV[2],double,-3266119.689189
Swap_48,legType[1],string,Fixed
Swap_48,legType[2],string,Floating
Swap_48,notionalCurrency[1],string,EUR
Swap_48,notionalCurrency[2],string,EUR
Swap_48,originalNotional[1],double,10000000.000000
Swap_48,originalNotional[2],double,10000000.000000
Swap_48,paymentDate[1],string,2017-03-01
Swap_48,paymentDate[2],string,2016-09-01
Swap_48,rate[1],double,0.020000
Swap_48,rate[2],double,0.019934
Swap_48,spread[2],double,0.000000
Swap_48,startDate,string,2016-03-01
Swap_49,amount[1],double,200000.000000
Swap_49,amount[2],double,101885.706669
Swap_49,currentNotional[1],double,10000000.000000
Swap_49,currentNotional[2],double,10000000.000000
Swap_49,index[2],string,Euribor6M Actual/360
Swap_49,isPayer[1],bool,false
Swap_49,isPayer[2],bool,true
Swap_49,isdaAssetClass,string,Interest Rate
Swap_49,isdaBaseProduct,string,IR Swap
Swap_49,isdaSubProduct,string,Fixed Float
Swap_49,isdaTransaction,string,
Swap_49,legNPV[1],double,3266722.174761
Swap_49,legNPV[2],double,-3266119.689189
Swap_49,legType[1],string,Fixed
Swap_49,legType[2],string,Floating
Swap_49,notionalCurrency[1],string,EUR
Swap_49,notionalCurrency[2],string,EUR
Swap_49,originalNotional[1],double,10000000.000000
Swap_49,originalNotional[2],double,10000000.000000
Swap_49,paymentDate[1],string,2017-03-01
Swap_49,paymentDate[2],string,2016-09-01
Swap_49,rate[1],double,0.020000
Swap_49,rate[2],double,0.019934
Swap_49,spread[2],double,0.000000
Swap_49,startDate,string,2016-03-01
Swap_5,amount[1],double,200000.000000
Swap_5,amount[2],double,101885.706669
Swap_5,currentNotional[1],double,10000000.000000
Swap_5,currentNotional[2],double,10000000.000000
Swap_5,index[2],string,Euribor6M Actual/360
Swap_5,isPayer[1],bool,false
Swap_5,isPayer[2],bool,true
Swap_5,isdaAssetClass,string,Interest Rate
Swap_5,isdaBaseProduct,string,IR Swap
Swap_5,isdaSubProduct,string,Fixed Float
Swap_5,isdaTransaction,string,
Swap_5,legNPV[1],double,3266722.174761
Swap_5,legNPV[2],double,-3266119.689189
Swap_5,legType[1],string,Fixed
Swap_5,legType[2],string,Floating
Swap_5,notionalCurrency[1],string,EUR
Swap_5,notionalCurrency[2],string,EUR
Swap_5,originalNotional[1],double,10000000.000000
Swap_5,originalNotional[2],double,10000000.000000
Swap_5,paymentDate[1],string,2017-03-01
Swap_5,paymentDate[2],string,2016-09-01
Swap_5,rate[1],double,0.020000
Swap_5,rate[2],double,0.019934
Swap_5,spread[2],double,0.000000
Swap_5,startDate,string,2016-03-01
Swap_50,amount[1],double,200000.000000
Swap_50,amount[2],double,101885.706669
Swap_50,currentNotional[1],double,10000000.000000
Swap_50,currentNotional[2],double,10000000.000000
Swap_50,index[2],string,Euribor6M Actual/360
Swap_50,isPayer[1],bool,false
Swap_50,isPayer[2],bool,true
Swap_50,isdaAssetClass,string,Interest Rate
Swap_50,isdaBaseProduct,string,IR Swap
Swap_50,isdaSubProduct,string,Fixed Float
Swap_50,isdaTransaction,string,
Swap_50,legNPV[1],double,3266722.174761
Swap_50,legNPV[2],double,-3266119.689189
Swap_50,legType[1],string,Fixed
Swap_50,legType[2],string,Floating
Swap_50,notionalCurrency[1],string,EUR
Swap_50,notionalCurrency[2],string,EUR
Swap_50,originalNotional[1],double,10000000.000000
Swap_50,originalNotional[2],double,10000000.000000
Swap_50,paymentDate[1],string,2017-03-01
Swap_50,paymentDate[2],string,2016-09-01
Swap_50,rate[1],double,0.020000
Swap_50,rate[2],double,0.019934
Swap_50,spread[2],double,0.000000
Swap_50,startDate,string,2016-03-01
Swap_6,amount[1],double,200000.000000
Swap_6,amount[2],double,101885.706669
Swap_6,currentNotional[1],double,10000000.000000
Swap_6,currentNotional[2],double,10000000.000000
Swap_6,index[2],string,Euribor6M Actual/360
Swap_6,isPayer[1],bool,false
Swap_6,isPayer[2],bool,true
Swap_6,isdaAssetClass,string,Interest Rate
Swap_6,isdaBaseProduct,string,IR Swap
Swap_6,isdaSubProduct,string,Fixed Float
Swap_6,isdaTransaction,string,
Swap_6,legNPV[1],double,3266722.174761
Swap_6,legNPV[2],double,-3266119.689189
Swap_6,legType[1],string,Fixed
Swap_6,legType[2],string,Floating
Swap_6,notionalCurrency[1],string,EUR
Swap_6,notionalCurrency[2],string,EUR
Swap_6,originalNotional[1],double,10000000.000000
Swap_6,originalNotional[2],double,10000000.000000
Swap_6,paymentDate[1],string,2017-03-01
Swap_6,paymentDate[2],string,2016-09-01
Swap_6,rate[1],double,0.020000
Swap_6,rate[2],double,0.019934
Swap_6,spread[2],double,0.000000
Swap_6,startDate,string,2016-03-01
Swap_7,amount[1],double,200000.000000
Swap_7,amount[2],double,101885.706669
Swap_7,currentNotional[1],double,10000000.000000
Swap_7,currentNotional[2],double,10000000.000000
Swap_7,index[2],string,Euribor6M Actual/360
Swap_7,isPayer[1],bool,false
Swap_7,isPayer[2],bool,true
Swap_7,isdaAssetClass,string,Interest Rate
Swap_7,isdaBaseProduct,string,IR Swap
Swap_7,isdaSubProduct,string,Fixed Float
Swap_7,isdaTransaction,string,
Swap_7,legNPV[1],double,3266722.174761
Swap_7,legNPV[2],double,-3266119.689189
Swap_7,legType[1],string,Fixed
Swap_7,legType[2],string,Floating
Swap_7,notionalCurrency[1],string,EUR
Swap_7,notionalCurrency[2],string,EUR
Swap_7,originalNotional[1],double,10000000.000000
Swap_7,originalNotional[2],double,10000000.000000
Swap_7,paymentDate[1],string,2017-03-01
Swap_7,paymentDate[2],string,2016-09-01
Swap_7,rate[1],double,0.020000
Swap_7,rate[2],double,0.019934
Swap_7,spread[2],double,0.000000
Swap_7,startDate,string,2016-03-01
Swap_8,amount[1],double,200000.000000
Swap_8,amount[2],double,101885.706669
Swap_8,currentNotional[1],double,10000000.000000
Swap_8,currentNotional[2],double,10000000.000000
Swap_8,index[2],string,Euribor6M Actual/360
Swap_8,isPayer[1],bool,false
Swap_8,isPayer[2],bool,true
Swap_8,isdaAssetClass,string,Interest Rate
Swap_8,isdaBaseProduct,string,IR Swap
Swap_8,isdaSubProduct,string,Fixed Float
Swap_8,isdaTransaction,string,
Swap_8,legNPV[1],double,3266722.174761
Swap_8,legNPV[2],double,-3266119.689189
Swap_8,legType[1],string,Fixed
Swap_8,legType[2],string,Floating
Swap_8,notionalCurrency[1],string,EUR
Swap_8,notionalCurrency[2],string,EUR
Swap_8,originalNotional[1],double,10000000.000000
Swap_8,originalNotional[2],double,10000000.000000
Swap_8,paymentDate[1],string,2017-03-01
Swap_8,paymentDate[2],string,2016-09-01
Swap_8,rate[1],double,0.020000
Swap_8,rate[2],double,0.019934
Swap_8,spread[2],double,0.000000
Swap_8,startDate,string,2016-03-01
Swap_9,amount[1],double,200000.000000
Swap_9,amount[2],double,101885.706669
Swap_9,currentNotional[1],double,10000000.000000
Swap_9,currentNotional[2],double,10000000.000000
Swap_9,index[2],string,Euribor6M Actual/360
Swap_9,isPayer[1],bool,false
Swap_9,isPayer[2],bool,true
Swap_9,isdaAssetClass,string,Interest Rate
Swap_9,isdaBaseProduct,string,IR Swap
Swap_9,isdaSubProduct,string,Fixed Float
Swap_9,isdaTransaction,string,
Swap_9,legNPV[1],double,3266722.174761
Swap_9,legNPV[2],double,-3266119.689189
Swap_9,legType[1],string,Fixed
Swap_9,legType[2],string,Floating
Swap_9,notionalCurrency[1],string,EUR
Swap_9,notionalCurrency[2],string,EUR
Swap_9,originalNotional[1],double,10000000.000000
Swap_9,originalNotional[2],double,10000000.000000
Swap_9,paymentDate[1],string,2017-03-01
Swap_9,paymentDate[2],string,2016-09-01
Swap_9,rate[1],double,0.020000
Swap_9,rate[2],double,0.019934
Swap_9,spread[2],double,0.000000
Swap_9,startDate,string,2016-03-01
