#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue
swap_02,Swap,15,1,2023-04-28,InterestProjected,-7819.3887,EUR,0.0154669227,0.5055555556,2022-10-28,2023-04-28,0.0000,2022-10-26,0.0113767022,1000000.0000,0.9942642916,-7774.5389569496
swap_02,Swap,16,1,2023-10-30,InterestProjected,-8577.6373,EUR,0.0166916185,0.5138888889,2023-04-28,2023-10-30,0.0000,2023-04-26,0.0145406872,1000000.0000,0.9892066720,-8485.0560541134
swap_02,Swap,17,1,2024-04-29,InterestProjected,-8503.5672,EUR,0.0168202429,0.5055555556,2023-10-30,2024-04-29,0.0000,2023-10-26,0.0145398085,1000000.0000,0.9838299705,-8366.0642860367
swap_02,Swap,18,1,2024-10-28,InterestProjected,-8565.9814,EUR,0.0169436995,0.5055555556,2024-04-29,2024-10-28,0.0000,2024-04-25,0.0145398085,1000000.0000,0.9779047625,-8376.7140422151
swap_02,Swap,19,1,2025-04-28,InterestProjected,-8637.5557,EUR,0.0170852751,0.5055555556,2024-10-28,2025-04-28,0.0000,2024-10-24,0.0145395156,1000000.0000,0.9715799722,-8392.0761555165
swap_02,Swap,20,1,2025-10-28,InterestProjected,-8765.7453,EUR,0.0172440891,0.5083333333,2025-04-28,2025-10-28,0.0000,2025-04-24,0.0145398085,1000000.0000,0.9646555510,-8455.9248625267
swap_02,Swap,21,1,2026-04-28,InterestProjected,-8828.7205,EUR,0.0174634032,0.5055555556,2025-10-28,2026-04-28,0.0000,2025-10-24,0.0148838957,1000000.0000,0.9577967507,-8456.1198142686
swap_02,Swap,22,1,2026-10-28,InterestProjected,-8994.0301,EUR,0.0176931739,0.5083333333,2026-04-28,2026-10-28,0.0000,2026-04-24,0.0153434879,1000000.0000,0.9509206225,-8552.6086806720
swap_02,Swap,23,1,2027-04-28,InterestProjected,-8975.4268,EUR,0.0177535914,0.5055555556,2026-10-28,2027-04-28,0.0000,2026-10-26,0.0153431618,1000000.0000,0.9441310300,-8473.9789219464
swap_02,Swap,24,1,2027-10-28,InterestProjected,-9044.6488,EUR,0.0177927518,0.5083333333,2027-04-28,2027-10-28,0.0000,2027-04-26,0.0153434879,1000000.0000,0.9373530095,-8478.0288050720
swap_02,Swap,25,1,2028-04-28,InterestProjected,-9155.2525,EUR,0.0180103327,0.5083333333,2027-10-28,2028-04-28,0.0000,2027-10-26,0.0159582681,1000000.0000,0.9304130757,-8518.1666026906
swap_02,Swap,26,1,2028-10-30,InterestProjected,-9381.0976,EUR,0.0182551088,0.5138888889,2028-04-28,2028-10-30,0.0000,2028-04-26,0.0167690579,1000000.0000,0.9231651796,-8660.3026118906
swap_02,Swap,27,1,2029-04-30,InterestProjected,-9224.2048,EUR,0.0182456799,0.5055555556,2028-10-30,2029-04-30,0.0000,2028-10-26,0.0167675003,1000000.0000,0.9160899142,-8450.2010154775
swap_02,Swap,28,1,2029-10-29,InterestProjected,-9214.4531,EUR,0.0182263907,0.5055555556,2029-04-30,2029-10-29,0.0000,2029-04-26,0.0167682791,1000000.0000,0.9090688747,-8376.5724734588
swap_02,Swap,29,1,2030-04-29,InterestProjected,-9198.2102,EUR,0.0181942620,0.5055555556,2029-10-29,2030-04-29,0.0000,2029-10-25,0.0167675003,1000000.0000,0.9021016454,-8297.7205859330
swap_02,Swap,30,1,2030-10-28,InterestProjected,-9188.6298,EUR,0.0181753117,0.5055555556,2030-04-29,2030-10-28,0.0000,2030-04-25,0.0167678897,1000000.0000,0.8951878139,-8225.5494164236
swap_02,Swap,31,1,2031-04-28,InterestProjected,-9084.4970,EUR,0.0179693347,0.5055555556,2030-10-28,2031-04-28,0.0000,2030-10-24,0.0161655549,1000000.0000,0.8885499410,-8072.0292726983
swap_02,Swap,32,1,2031-10-28,InterestProjected,-9008.5514,EUR,0.0177217404,0.5083333333,2031-04-28,2031-10-28,0.0000,2031-04-24,0.0153453393,1000000.0000,0.8822356779,-7947.6654446838
swap_02,Swap,33,1,2032-04-28,InterestProjected,-8999.3536,EUR,0.0177036464,0.5083333333,2031-10-28,2032-04-28,0.0000,2031-10-24,0.0153453393,1000000.0000,0.8759662855,-7883.1303367493
swap_02,Swap,34,1,2032-10-28,InterestProjected,-8988.9951,EUR,0.0176832690,0.5083333333,2032-04-28,2032-10-28,0.0000,2032-04-26,0.0153453393,1000000.0000,0.8697414451,-7818.1015728185
swap_02,Swap,35,1,2033-04-28,InterestProjected,-8930.4862,EUR,0.0176646979,0.5055555556,2032-10-28,2033-04-28,0.0000,2032-10-26,0.0153450131,1000000.0000,0.8635944941,-7712.3186878497
swap_02,Swap,36,1,2033-10-28,InterestProjected,-8970.5558,EUR,0.0176469950,0.5083333333,2033-04-28,2033-10-28,0.0000,2033-04-26,0.0153453393,1000000.0000,0.8574575707,-7691.8709901659
swap_02,Swap,37,1,2034-04-28,InterestProjected,-8916.6298,EUR,0.0176372897,0.5055555556,2033-10-28,2034-04-28,0.0000,2033-10-26,0.0153450131,1000000.0000,0.8513974368,-7591.5957592212
swap_02,Swap,38,1,2034-10-30,InterestProjected,-9059.2804,EUR,0.0176288700,0.5138888889,2034-04-28,2034-10-30,0.0000,2034-04-26,0.0153463179,1000000.0000,0.8452813040,-7657.6403652079
swap_02,Swap,39,1,2035-04-30,InterestProjected,-8911.1788,EUR,0.0176265074,0.5055555556,2034-10-30,2035-04-30,0.0000,2034-10-26,0.0153450131,1000000.0000,0.8393072265,-7479.2167302509
swap_02,Swap,40,1,2035-10-29,InterestProjected,-8915.3446,EUR,0.0176347475,0.5055555556,2035-04-30,2035-10-29,0.0000,2035-04-26,0.0153456655,1000000.0000,0.8333753713,-7429.8285980142
