#Sample,Regressor_0_USD,Regressor_1_EUR-EURIBOR-3M,Regressor_2_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
241,0.745746,-0.009863,0.018852,1615187.526855,0.000000,1773740.448606,1852580.809479,-793499.440211,2096519.677726
242,0.746069,0.011641,0.015836,1505204.152997,0.000000,1773740.448606,1852580.809479,-1238337.869994,2096519.677726
243,0.746411,0.008359,0.034931,1570781.581291,0.000000,1773740.448606,1852580.809479,-234597.252937,2096519.677726
244,0.748472,0.005015,-0.014462,1466721.525220,0.000000,1773740.448606,1852580.809479,132483.531775,2096519.677726
245,0.748578,-0.006121,0.022313,1614541.202075,0.000000,1773740.448606,1852580.809479,830225.720984,2096519.677726
246,0.749535,-0.007835,0.043036,1674374.901556,0.000000,1773740.448606,1852580.809479,207224.072511,2096519.677726
247,0.749686,-0.007954,0.008591,1592985.113043,0.000000,1773740.448606,1852580.809479,-755340.462465,2096519.677726
248,0.750861,0.002033,0.033278,1609921.722358,0.000000,1773740.448606,1852580.809479,606518.819588,2096519.677726
249,0.752376,0.001623,0.026748,1600448.550011,1755731.184528,1773740.448606,1852580.809479,-228614.813206,2096519.677726
250,0.753603,0.008451,0.048888,1625938.541382,0.000000,1773740.448606,1852580.809479,-848511.017157,2096519.677726
251,0.753624,-0.002771,0.024746,1619766.026516,0.000000,1773740.448606,1852580.809479,-1223375.753158,2096519.677726
252,0.753725,-0.000831,0.020218,1600038.977062,0.000000,1773740.448606,1852580.809479,-103577.022078,2096519.677726
253,0.754624,-0.005846,0.020286,1626187.824896,0.000000,1773740.448606,1852580.809479,646817.009830,2096519.677726
254,0.754999,-0.001437,0.041598,1657838.204443,1757798.295159,1773740.448606,1852580.809479,79616.287038,2096519.677726
255,0.755094,0.008250,0.010599,1536800.476778,0.000000,1773740.448606,1852580.809479,470021.868678,2096519.677726
256,0.755360,-0.017871,0.032768,1711577.724982,1758083.349519,1773740.448606,1852580.809479,583097.715774,2096519.677726
257,0.756603,-0.003453,0.026681,1636288.659660,0.000000,1773740.448606,1852580.809479,491336.610935,2096519.677726
258,0.756841,0.003451,0.023780,1597945.880298,0.000000,1773740.448606,1852580.809479,257498.441814,2096519.677726
259,0.757669,-0.002030,-0.004173,1557295.213647,0.000000,1773740.448606,1852580.809479,830999.688987,2096519.677726
260,0.758117,0.011769,0.036511,1593819.021748,0.000000,1773740.448606,1852580.809479,1138459.184953,2096519.677726
261,0.758151,-0.001787,0.020288,1617790.833156,1760292.350455,1773740.448606,1852580.809479,165138.689020,2096519.677726
262,0.758664,0.013833,0.023886,1554306.217770,0.000000,1773740.448606,1852580.809479,-976632.647159,2096519.677726
263,0.759650,-0.007985,0.010915,1628289.229222,0.000000,1773740.448606,1852580.809479,-164558.094749,2096519.677726
264,0.759917,-0.019182,0.011769,1681841.297446,1761694.620161,1773740.448606,1852580.809479,979977.993155,2096519.677726
265,0.760060,0.008889,0.019383,1571045.824101,0.000000,1773740.448606,1852580.809479,-598419.792969,2096519.677726
266,0.761288,0.011640,0.020406,1564166.780014,0.000000,1773740.448606,1852580.809479,1331732.253056,2096519.677726
267,0.761461,-0.005313,0.001642,1598768.140365,0.000000,1773740.448606,1852580.809479,-210436.143731,2096519.677726
268,0.761487,0.014981,0.029532,1571525.446994,0.000000,1773740.448606,1852580.809479,437470.047939,2096519.677726
269,0.761619,-0.015189,0.020562,1689262.806539,0.000000,1773740.448606,1852580.809479,-218025.888876,2096519.677726
270,0.762086,0.000049,0.020689,1621848.151306,1763422.551583,1773740.448606,1852580.809479,399994.436605,2096519.677726
271,0.762180,0.014803,0.024102,1560944.627619,0.000000,1773740.448606,1852580.809479,1044992.278476,2096519.677726
272,0.762288,0.001996,0.012959,1594584.513636,1763583.606422,1773740.448606,1852580.809479,-570971.053960,2096519.677726
273,0.763000,-0.005227,0.019013,1644748.096322,0.000000,1773740.448606,1852580.809479,-352453.421605,2096519.677726
274,0.763206,-0.005339,0.028790,1668906.282977,1764316.662075,1773740.448606,1852580.809479,-1193763.462152,2096519.677726
275,0.763227,-0.019860,0.021831,1717259.329176,0.000000,1773740.448606,1852580.809479,492043.802365,2096519.677726
276,0.763419,-0.000806,0.004317,1589977.744617,0.000000,1773740.448606,1852580.809479,-576943.842724,2096519.677726
277,0.763914,-0.001981,0.034030,1668097.218451,0.000000,1773740.448606,1852580.809479,941983.221699,2096519.677726
278,0.764437,-0.005119,-0.012216,1572665.764081,0.000000,1773740.448606,1852580.809479,-141337.626077,2096519.677726
279,0.764979,-0.006572,0.014437,1645755.481719,0.000000,1773740.448606,1852580.809479,754568.779880,2096519.677726
280,0.766675,-0.000033,0.005220,1598294.997428,0.000000,1773740.448606,1852580.809479,-983412.089260,2096519.677726
281,0.766713,-0.007529,-0.012840,1589427.495105,0.000000,1773740.448606,1852580.809479,-77494.766277,2096519.677726
282,0.768184,0.000496,0.041406,1686347.266747,0.000000,1773740.448606,1852580.809479,-284778.743367,2096519.677726
283,0.768514,0.011033,0.036608,1628278.868039,0.000000,1773740.448606,1852580.809479,-106066.148184,2096519.677726
284,0.769784,-0.001817,-0.009861,1578972.659358,0.000000,1773740.448606,1852580.809479,426632.873527,2096519.677726
285,0.770986,0.002255,0.024547,1646930.107043,1770568.261644,1773740.448606,1852580.809479,-312946.325280,2096519.677726
286,0.771111,-0.002105,0.020772,1658162.440714,0.000000,1773740.448606,1852580.809479,-1253651.717200,2096519.677726
287,0.771705,-0.008668,0.040999,1735429.530465,0.000000,1773740.448606,1852580.809479,1096529.345524,2096519.677726
288,0.772737,0.014275,0.023788,1594609.115119,0.000000,1773740.448606,1852580.809479,662798.591752,2096519.677726
289,0.772978,0.003561,-0.006884,1570412.950894,0.000000,1773740.448606,1852580.809479,-1351108.557682,2096519.677726
290,0.773145,0.007302,-0.017821,1525186.508312,0.000000,1773740.448606,1852580.809479,83919.512069,2096519.677726
291,0.773450,-0.000235,0.020176,1655024.503653,0.000000,1773740.448606,1852580.809479,-532354.504549,2096519.677726
292,0.777413,-0.004965,0.014557,1674516.010711,0.000000,1773740.448606,1852580.809479,388725.358363,2096519.677726
293,0.777665,0.009219,0.008020,1594515.659657,0.000000,1773740.448606,1852580.809479,-960512.080216,2096519.677726
294,0.777762,0.020116,0.058496,1665617.686279,0.000000,1773740.448606,1852580.809479,48069.250175,2096519.677726
295,0.778181,-0.009489,0.009984,1686266.450659,0.000000,1773740.448606,1852580.809479,526555.435280,2096519.677726
296,0.778314,-0.008692,0.018310,1702314.499370,1776522.281764,1773740.448606,1852580.809479,829038.452748,2096519.677726
297,0.778657,0.009262,0.003589,1586408.207496,0.000000,1773740.448606,1852580.809479,1215875.390224,2096519.677726
298,0.778920,0.002193,0.003233,1619410.075812,0.000000,1773740.448606,1852580.809479,986502.780688,2096519.677726
299,0.781288,0.007101,-0.004065,1585689.661289,0.000000,1773740.448606,1852580.809479,282088.272864,2096519.677726
300,0.781356,0.002642,0.015856,1654581.530312,0.000000,1773740.448606,1852580.809479,-486648.738568,2096519.677726
301,0.782046,0.000748,-0.004004,1617857.303104,0.000000,1773740.448606,1852580.809479,124267.187175,2096519.677726
302,0.782163,-0.007047,0.027416,1726578.870066,0.000000,1773740.448606,1852580.809479,-1239808.505268,2096519.677726
303,0.782573,-0.003155,0.033549,1724673.896378,0.000000,1773740.448606,1852580.809479,-1209203.805747,2096519.677726
304,0.783344,0.000164,0.009147,1655710.619064,0.000000,1773740.448606,1852580.809479,-959238.767479,2096519.677726
305,0.783475,0.010850,0.047395,1697387.075766,1780753.869441,1773740.448606,1852580.809479,-43139.116650,2096519.677726
306,0.783588,0.025348,0.025389,1578823.882449,0.000000,1773740.448606,1852580.809479,-272230.553122,2096519.677726
307,0.783685,-0.000010,0.013971,1668813.082643,0.000000,1773740.448606,1852580.809479,141545.066550,2096519.677726
308,0.785047,-0.000764,0.050249,1758614.639215,0.000000,1773740.448606,1852580.809479,-266329.160377,2096519.677726
309,0.785085,0.027372,0.043437,1617910.761095,0.000000,1773740.448606,1852580.809479,238492.472914,2096519.677726
310,0.786714,0.019675,0.029092,1623757.140082,0.000000,1773740.448606,1852580.809479,115515.992922,2096519.677726
311,0.786750,-0.004460,0.021650,1714925.167330,0.000000,1773740.448606,1852580.809479,508066.134693,2096519.677726
312,0.786803,0.001899,0.020784,1685017.114072,0.000000,1773740.448606,1852580.809479,-58342.204791,2096519.677726
313,0.789470,-0.007384,-0.006599,1670354.529235,0.000000,1773740.448606,1852580.809479,-270277.011627,2096519.677726
314,0.789854,0.006351,0.021955,1676528.055148,0.000000,1773740.448606,1852580.809479,-1067725.420352,2096519.677726
315,0.790297,0.008837,-0.001698,1610228.326730,0.000000,1773740.448606,1852580.809479,-165515.233475,2096519.677726
316,0.790510,-0.000316,-0.011483,1629652.405420,0.000000,1773740.448606,1852580.809479,-2018866.483790,2096519.677726
317,0.790679,0.022064,0.019037,1600001.983071,1786716.172045,1773740.448606,1852580.809479,472077.833099,2096519.677726
318,0.791298,-0.022640,0.019102,1799246.721209,1787231.944104,1773740.448606,1852580.809479,1425966.059079,2096519.677726
319,0.791875,-0.009600,0.007230,1718819.674015,0.000000,1773740.448606,1852580.809479,-590099.737901,2096519.677726
320,0.792299,0.002084,0.015262,1686955.327523,0.000000,1773740.448606,1852580.809479,-950308.891097,2096519.677726
321,0.793795,0.001564,0.022754,1710684.434301,0.000000,1773740.448606,1852580.809479,738140.535553,2096519.677726
322,0.793799,-0.007736,-0.030903,1626892.841448,0.000000,1773740.448606,1852580.809479,-91209.476250,2096519.677726
323,0.794361,0.006855,0.002488,1641366.508187,0.000000,1773740.448606,1852580.809479,15709.548203,2096519.677726
324,0.794614,-0.000091,0.018862,1711337.470293,0.000000,1773740.448606,1852580.809479,488792.471852,2096519.677726
325,0.794617,0.024336,0.026215,1618518.462141,0.000000,1773740.448606,1852580.809479,-543303.749352,2096519.677726
326,0.795741,0.009117,0.002468,1634977.158423,0.000000,1773740.448606,1852580.809479,-625415.583843,2096519.677726
327,0.796893,0.001171,0.017191,1708346.858557,0.000000,1773740.448606,1852580.809479,803094.285076,2096519.677726
328,0.798177,-0.003495,0.030349,1761681.923116,0.000000,1773740.448606,1852580.809479,-91421.088883,2096519.677726
329,0.798261,0.008008,0.018621,1685250.172592,0.000000,1773740.448606,1852580.809479,816529.233658,2096519.677726
330,0.800351,0.006340,0.047945,1764706.380341,1794823.030517,1773740.448606,1852580.809479,-150709.593929,2096519.677726
331,0.800489,0.011983,0.006777,1645945.326962,0.000000,1773740.448606,1852580.809479,268929.956753,2096519.677726
332,0.800674,-0.006475,0.021604,1761745.811468,1795095.918788,1773740.448606,1852580.809479,628934.895743,2096519.677726
333,0.801540,-0.008274,0.006657,1738454.525832,1795828.025339,1773740.448606,1852580.809479,-416074.386511,2096519.677726
334,0.801737,-0.005172,0.005313,1722508.033196,0.000000,1773740.448606,1852580.809479,612916.649537,2096519.677726
335,0.802062,0.000685,0.020310,1731886.559372,0.000000,1773740.448606,1852580.809479,208961.666800,2096519.677726
336,0.802210,-0.003383,0.041042,1795520.652609,0.000000,1773740.448606,1852580.809479,532039.796604,2096519.677726
337,0.802375,0.003598,0.025178,1731110.456258,0.000000,1773740.448606,1852580.809479,-105041.011620,2096519.677726
338,0.803386,0.006633,0.017627,1703478.312715,0.000000,1773740.448606,1852580.809479,482771.440382,2096519.677726
339,0.803786,-0.007549,-0.008317,1707564.063471,0.000000,1773740.448606,1852580.809479,-475301.303157,2096519.677726
340,0.804703,0.003132,-0.006194,1667576.963563,0.000000,1773740.448606,1852580.809479,-1003700.428542,2096519.677726
341,0.804959,0.014613,0.009244,1652758.463882,0.000000,1773740.448606,1852580.809479,-70727.495763,2096519.677726
342,0.805356,0.001893,0.021464,1738324.396170,0.000000,1773740.448606,1852580.809479,69525.321063,2096519.677726
343,0.805522,0.017758,0.030477,1689880.896988,0.000000,1773740.448606,1852580.809479,238306.032951,2096519.677726
344,0.806613,-0.000713,0.014219,1736736.674478,0.000000,1773740.448606,1852580.809479,498586.353142,2096519.677726
345,0.807422,0.007324,-0.000619,1669560.151419,1800825.103210,1773740.448606,1852580.809479,-667630.982026,2096519.677726
346,0.807741,0.003350,-0.007515,1672188.091597,0.000000,1773740.448606,1852580.809479,-1078928.993861,2096519.677726
347,0.808159,-0.002238,0.026610,1775027.569605,0.000000,1773740.448606,1852580.809479,948352.376223,2096519.677726
348,0.808175,0.005633,0.063065,1821430.951977,0.000000,1773740.448606,1852580.809479,-53356.550084,2096519.677726
349,0.808950,-0.005402,0.013300,1761180.711753,0.000000,1773740.448606,1852580.809479,-140325.895355,2096519.677726
350,0.809316,0.002659,0.002968,1703976.758804,0.000000,1773740.448606,1852580.809479,137513.249582,2096519.677726
351,0.809632,0.008346,0.004758,1683805.670025,0.000000,1773740.448606,1852580.809479,-543458.865829,2096519.677726
352,0.810313,-0.005022,0.031544,1803223.120356,0.000000,1773740.448606,1852580.809479,968250.874595,2096519.677726
353,0.811019,-0.003973,0.030279,1797977.779069,0.000000,1773740.448606,1852580.809479,479027.408998,2096519.677726
354,0.811336,-0.002316,0.020754,1771005.700186,0.000000,1773740.448606,1852580.809479,1459723.116938,2096519.677726
355,0.812209,-0.007800,-0.002921,1744160.232717,0.000000,1773740.448606,1852580.809479,-1151631.302790,2096519.677726
356,0.812860,0.002696,0.003647,1715259.213744,0.000000,1773740.448606,1852580.809479,-151114.772281,2096519.677726
357,0.813069,0.017132,0.024299,1699657.373911,0.000000,1773740.448606,1852580.809479,123955.329127,2096519.677726
358,0.813545,0.007437,0.028010,1751536.964033,0.000000,1773740.448606,1852580.809479,333934.601405,2096519.677726
359,0.813776,-0.004973,-0.003976,1733892.471920,0.000000,1773740.448606,1852580.809479,617733.165985,2096519.677726
360,0.814199,0.006688,0.009338,1714484.566348,0.000000,1773740.448606,1852580.809479,-425395.747533,2096519.677726
361,0.815689,-0.008125,0.008655,1780628.353190,0.000000,1773740.448606,1852580.809479,-158248.555719,2096519.677726
362,0.816982,0.005049,0.035069,1786524.937148,0.000000,1773740.448606,1852580.809479,738115.892525,2096519.677726
363,0.817071,-0.001521,-0.028806,1670928.464955,0.000000,1773740.448606,1852580.809479,539118.563263,2096519.677726
364,0.817236,-0.002549,-0.004658,1731387.540608,0.000000,1773740.448606,1852580.809479,-21264.623347,2096519.677726
365,0.817414,0.000246,0.009937,1752569.185468,0.000000,1773740.448606,1852580.809479,742064.193102,2096519.677726
366,0.817518,0.005681,0.027094,1767760.812639,0.000000,1773740.448606,1852580.809479,409022.997892,2096519.677726
367,0.818304,-0.003108,0.031839,1816991.898125,0.000000,1773740.448606,1852580.809479,1418304.908566,2096519.677726
368,0.818875,0.004014,0.029430,1783596.703659,0.000000,1773740.448606,1852580.809479,-501860.958698,2096519.677726
369,0.819913,-0.000774,0.010671,1765329.266007,1811584.637630,1773740.448606,1852580.809479,73031.624093,2096519.677726
370,0.821089,-0.004978,0.018658,1803638.769284,0.000000,1773740.448606,1852580.809479,-938281.894183,2096519.677726
371,0.822790,0.003218,0.022720,1782722.260184,0.000000,1773740.448606,1852580.809479,-890941.006469,2096519.677726
372,0.822886,-0.010491,0.032309,1860019.090855,0.000000,1773740.448606,1852580.809479,-759550.022958,2096519.677726
373,0.823187,0.000056,0.023453,1798625.227385,0.000000,1773740.448606,1852580.809479,-227451.793890,2096519.677726
374,0.823336,0.008603,0.022610,1761146.247663,0.000000,1773740.448606,1852580.809479,-1087774.088777,2096519.677726
375,0.823713,0.010132,0.021694,1753605.021928,0.000000,1773740.448606,1852580.809479,753819.944546,2096519.677726
376,0.824669,0.013933,-0.011417,1663879.154934,0.000000,1773740.448606,1852580.809479,-461104.349424,2096519.677726
377,0.825162,0.001652,0.018875,1787229.150102,0.000000,1773740.448606,1852580.809479,68899.805456,2096519.677726
378,0.825744,0.009446,0.003206,1720565.726566,0.000000,1773740.448606,1852580.809479,1344741.513489,2096519.677726
379,0.825767,-0.002022,0.003457,1770484.510204,0.000000,1773740.448606,1852580.809479,276342.438410,2096519.677726
380,0.826435,-0.006389,-0.003845,1774676.875789,0.000000,1773740.448606,1852580.809479,-554806.783483,2096519.677726
381,0.826788,-0.003921,0.003060,1780381.100024,0.000000,1773740.448606,1852580.809479,-1026821.473183,2096519.677726
382,0.827353,0.012858,0.035024,1781328.270282,0.000000,1773740.448606,1852580.809479,-1417839.493286,2096519.677726
383,0.828178,0.013830,0.003826,1709570.845932,0.000000,1773740.448606,1852580.809479,-468728.843884,2096519.677726
384,0.828447,0.013248,0.010488,1728000.982560,0.000000,1773740.448606,1852580.809479,-600080.554512,2096519.677726
385,0.828966,0.001676,0.033780,1829373.912139,0.000000,1773740.448606,1852580.809479,886474.959725,2096519.677726
386,0.828998,0.001127,-0.001934,1753877.532481,0.000000,1773740.448606,1852580.809479,260829.430011,2096519.677726
387,0.829944,0.000438,-0.001006,1761450.401949,0.000000,1773740.448606,1852580.809479,-999611.264504,2096519.677726
388,0.830218,0.001601,0.006480,1773795.739594,0.000000,1773740.448606,1852580.809479,531833.486484,2096519.677726
389,0.830265,-0.005780,0.028782,1852522.715026,0.000000,1773740.448606,1852580.809479,-260082.416712,2096519.677726
390,0.830756,0.019447,0.021272,1731840.045561,0.000000,1773740.448606,1852580.809479,431759.961853,2096519.677726
391,0.831195,0.019713,0.018981,1726722.068782,0.000000,1773740.448606,1852580.809479,-584527.999541,2096519.677726
392,0.831421,-0.001606,-0.001635,1772724.993201,0.000000,1773740.448606,1852580.809479,-5909.054463,2096519.677726
393,0.831606,0.001050,0.011324,1790453.973672,0.000000,1773740.448606,1852580.809479,-360719.636376,2096519.677726
394,0.831796,0.020199,0.017842,1723688.437890,1822012.224377,1773740.448606,1852580.809479,842906.217570,2096519.677726
395,0.832055,-0.002462,0.052506,1893278.386994,1822241.905858,1773740.448606,1852580.809479,359790.332553,2096519.677726
396,0.832100,-0.014645,0.015861,1865856.368192,0.000000,1773740.448606,1852580.809479,100285.263056,2096519.677726
397,0.833990,-0.002539,0.005932,1800055.727323,0.000000,1773740.448606,1852580.809479,1137988.031151,2096519.677726
398,0.834238,0.000228,0.018868,1817176.612369,0.000000,1773740.448606,1852580.809479,-700928.149049,2096519.677726
399,0.834798,0.015248,0.038154,1797991.989752,0.000000,1773740.448606,1852580.809479,-49709.241791,2096519.677726
400,0.835335,-0.000957,0.020607,1828654.307227,0.000000,1773740.448606,1852580.809479,695703.807357,2096519.677726
401,0.835374,0.009190,0.040902,1830478.755067,0.000000,1773740.448606,1852580.809479,-183423.133212,2096519.677726
402,0.835464,-0.011045,-0.016001,1791800.043324,0.000000,1773740.448606,1852580.809479,-499440.238408,2096519.677726
403,0.835546,0.021497,0.013395,1718332.669392,0.000000,1773740.448606,1852580.809479,390063.114944,2096519.677726
404,0.835593,0.002052,0.034934,1847491.839073,0.000000,1773740.448606,1852580.809479,-339991.994675,2096519.677726
405,0.835682,0.000774,0.009008,1797409.488945,0.000000,1773740.448606,1852580.809479,100918.672086,2096519.677726
406,0.837365,0.016964,0.028498,1776533.968853,0.000000,1773740.448606,1852580.809479,305492.623933,2096519.677726
407,0.837386,0.006602,-0.012951,1728551.934626,0.000000,1773740.448606,1852580.809479,196074.098872,2096519.677726
408,0.837527,0.015690,-0.016741,1680252.227143,0.000000,1773740.448606,1852580.809479,677449.396830,2096519.677726
409,0.837625,0.019337,0.018532,1745011.662069,0.000000,1773740.448606,1852580.809479,-214332.422709,2096519.677726
410,0.837868,0.000152,-0.007836,1768970.057143,0.000000,1773740.448606,1852580.809479,78406.549186,2096519.677726
411,0.838045,0.002812,0.018494,1815699.336816,0.000000,1773740.448606,1852580.809479,-1299333.771006,2096519.677726
412,0.839925,0.002054,0.038321,1865747.809409,1829254.984401,1773740.448606,1852580.809479,-2336653.129008,2096519.677726
413,0.840335,-0.014200,0.023215,1900211.184568,0.000000,1773740.448606,1852580.809479,75599.689296,2096519.677726
414,0.840504,0.007130,0.031941,1833171.643124,1829774.207440,1773740.448606,1852580.809479,114789.085458,2096519.677726
415,0.841827,0.011614,0.015436,1782379.220379,0.000000,1773740.448606,1852580.809479,-754595.697655,2096519.677726
416,0.842013,-0.004602,0.020997,1861575.987238,0.000000,1773740.448606,1852580.809479,-930857.833291,2096519.677726
417,0.842301,-0.007859,0.013670,1860062.435886,0.000000,1773740.448606,1852580.809479,1504249.057175,2096519.677726
418,0.842816,0.008779,0.039720,1848949.871795,0.000000,1773740.448606,1852580.809479,-382843.568931,2096519.677726
419,0.843145,0.000207,-0.008018,1782517.413137,0.000000,1773740.448606,1852580.809479,488806.274601,2096519.677726
420,0.844422,-0.000248,0.059027,1928798.488720,1833300.493172,1773740.448606,1852580.809479,-1351833.342239,2096519.677726
421,0.844616,0.005328,0.038460,1864872.572401,0.000000,1773740.448606,1852580.809479,-698740.375381,2096519.677726
422,0.844748,0.012971,0.028362,1812565.201207,0.000000,1773740.448606,1852580.809479,1382923.089946,2096519.677726
423,0.845022,0.019377,0.017144,1761879.458845,0.000000,1773740.448606,1852580.809479,-1901568.777108,2096519.677726
424,0.845785,-0.004199,0.032287,1893048.091990,0.000000,1773740.448606,1852580.809479,427746.984855,2096519.677726
425,0.846923,0.001757,-0.009686,1782452.053293,0.000000,1773740.448606,1852580.809479,-505798.377178,2096519.677726
426,0.847529,-0.005443,0.037692,1913417.513967,0.000000,1773740.448606,1852580.809479,-392827.206982,2096519.677726
427,0.849173,0.000809,-0.001623,1809930.181979,0.000000,1773740.448606,1852580.809479,595145.198068,2096519.677726
428,0.849201,0.009120,0.021157,1824661.093593,1837630.042984,1773740.448606,1852580.809479,234810.140110,2096519.677726
429,0.849585,0.002074,0.007686,1825796.561914,0.000000,1773740.448606,1852580.809479,21146.473543,2096519.677726
430,0.849751,0.015302,0.034460,1829158.148634,0.000000,1773740.448606,1852580.809479,688144.092671,2096519.677726
431,0.850235,-0.009288,0.002631,1862995.432501,0.000000,1773740.448606,1852580.809479,443205.570147,2096519.677726
432,0.850496,0.011819,0.004859,1781541.550350,0.000000,1773740.448606,1852580.809479,110964.133146,2096519.677726
433,0.850868,0.001448,0.025669,1869673.384059,0.000000,1773740.448606,1852580.809479,-918144.717666,2096519.677726
434,0.851171,-0.013487,0.001972,1880834.568234,0.000000,1773740.448606,1852580.809479,-1036347.300841,2096519.677726
435,0.851192,0.011068,0.023541,1826963.516463,0.000000,1773740.448606,1852580.809479,-1893137.810240,2096519.677726
436,0.851222,0.002055,-0.000147,1813347.168662,0.000000,1773740.448606,1852580.809479,612788.737047,2096519.677726
437,0.851264,-0.004711,0.024540,1892900.801154,0.000000,1773740.448606,1852580.809479,-939901.904150,2096519.677726
438,0.852948,0.006487,0.008068,1817250.763777,0.000000,1773740.448606,1852580.809479,-752156.082538,2096519.677726
439,0.853533,-0.004274,0.031026,1910196.732751,0.000000,1773740.448606,1852580.809479,-134181.302608,2096519.677726
440,0.853749,0.010388,0.037361,1865582.170435,0.000000,1773740.448606,1852580.809479,55048.798380,2096519.677726
441,0.854624,-0.005656,0.004613,1863764.337499,0.000000,1773740.448606,1852580.809479,-236126.274535,2096519.677726
442,0.854877,-0.013036,0.009418,1903764.565985,0.000000,1773740.448606,1852580.809479,-307335.026486,2096519.677726
443,0.854931,0.015784,0.034523,1840791.752019,0.000000,1773740.448606,1852580.809479,74293.497820,2096519.677726
444,0.855074,-0.006946,-0.007759,1844069.920209,0.000000,1773740.448606,1852580.809479,245743.051662,2096519.677726
445,0.855180,0.004927,0.005363,1823722.524208,0.000000,1773740.448606,1852580.809479,-59112.325088,2096519.677726
446,0.855998,0.019845,0.017647,1790501.668363,0.000000,1773740.448606,1852580.809479,1013141.942088,2096519.677726
447,0.856548,-0.000309,0.014942,1868811.399911,0.000000,1773740.448606,1852580.809479,24551.920115,2096519.677726
448,0.856562,0.018215,0.024409,1813441.590422,0.000000,1773740.448606,1852580.809479,-484512.058780,2096519.677726
449,0.856910,0.019213,0.034462,1831793.477944,0.000000,1773740.448606,1852580.809479,42933.962647,2096519.677726
450,0.857497,0.008977,0.020372,1845151.297956,0.000000,1773740.448606,1852580.809479,428394.122416,2096519.677726
451,0.858768,0.005760,0.020168,1861019.151516,0.000000,1773740.448606,1852580.809479,-422604.860642,2096519.677726
452,0.858917,-0.001835,-0.001336,1846825.261965,0.000000,1773740.448606,1852580.809479,588557.923028,2096519.677726
453,0.858920,-0.010543,-0.007951,1868097.073053,0.000000,1773740.448606,1852580.809479,-242332.367943,2096519.677726
454,0.858979,-0.008819,-0.015028,1846394.343755,0.000000,1773740.448606,1852580.809479,-189930.765251,2096519.677726
455,0.859249,-0.005860,0.025313,1919003.407736,0.000000,1773740.448606,1852580.809479,258555.917875,2096519.677726
456,0.860814,-0.007414,0.021485,1921174.765753,1848284.605322,1773740.448606,1852580.809479,-1148922.896279,2096519.677726
457,0.861041,0.004478,0.029802,1891985.344018,1848494.893428,1773740.448606,1852580.809479,-961501.668723,2096519.677726
458,0.861084,0.007368,0.026969,1874702.608760,0.000000,1773740.448606,1852580.809479,-262001.565604,2096519.677726
459,0.861121,0.003633,0.035671,1907592.864407,0.000000,1773740.448606,1852580.809479,-485923.617137,2096519.677726
460,0.861135,0.023942,0.047782,1851730.848895,0.000000,1773740.448606,1852580.809479,177552.743194,2096519.677726
461,0.861175,0.010162,0.026333,1862387.947724,0.000000,1773740.448606,1852580.809479,-515563.272393,2096519.677726
462,0.861457,-0.001549,0.013185,1882597.422821,0.000000,1773740.448606,1852580.809479,-1188614.427051,2096519.677726
463,0.862441,-0.000478,0.036228,1928096.101332,1849792.300015,1773740.448606,1852580.809479,200492.220436,2096519.677726
464,0.862532,-0.010906,-0.010797,1872820.329340,0.000000,1773740.448606,1852580.809479,-118152.896670,2096519.677726
465,0.862652,-0.002383,0.006942,1875988.689008,0.000000,1773740.448606,1852580.809479,-527163.065266,2096519.677726
466,0.863356,0.010218,0.012505,1838590.716876,0.000000,1773740.448606,1852580.809479,-135890.768971,2096519.677726
467,0.863446,0.016956,0.039511,1868468.934306,0.000000,1773740.448606,1852580.809479,-264828.812290,2096519.677726
468,0.863663,-0.001843,0.014945,1892985.395240,0.000000,1773740.448606,1852580.809479,1391166.446480,2096519.677726
469,0.863835,0.008812,0.002472,1824193.078757,0.000000,1773740.448606,1852580.809479,498641.818783,2096519.677726
470,0.865143,-0.004034,0.040408,1956877.933603,0.000000,1773740.448606,1852580.809479,73809.741662,2096519.677726
471,0.865174,-0.014454,0.014758,1945667.652229,0.000000,1773740.448606,1852580.809479,1736985.967009,2096519.677726
472,0.865563,0.005652,0.020808,1880126.791577,0.000000,1773740.448606,1852580.809479,730527.011348,2096519.677726
473,0.866084,-0.002445,0.003539,1877877.666867,0.000000,1773740.448606,1852580.809479,379881.849017,2096519.677726
474,0.866092,0.021287,0.040624,1860143.832258,0.000000,1773740.448606,1852580.809479,520720.191347,2096519.677726
475,0.867580,0.011025,0.017818,1857454.993220,0.000000,1773740.448606,1852580.809479,2301623.883133,2096519.677726
476,0.868172,0.013720,-0.001162,1807492.467783,0.000000,1773740.448606,1852580.809479,-508722.787672,2096519.677726
477,0.868186,0.012931,0.036556,1890429.655248,0.000000,1773740.448606,1852580.809479,-1169917.758759,2096519.677726
478,0.868605,0.012331,0.012323,1843196.955098,0.000000,1773740.448606,1852580.809479,908140.797754,2096519.677726
479,0.868778,-0.004794,0.021790,1931317.551670,1855701.157084,1773740.448606,1852580.809479,263968.916136,2096519.677726
480,0.869025,0.011590,0.006037,1833951.874092,0.000000,1773740.448606,1852580.809479,1035067.541457,2096519.677726
481,0.869100,-0.025483,-0.016920,1934184.827977,0.000000,1773740.448606,1852580.809479,221741.419020,2096519.677726
