#Tenor,Date,EUR,GBP,USD,BANK_EUR_BORROW,BANK_EUR_LEND,EUR-EONIA,EUR-EURIBOR-6M,GBP-LIBOR-3M,GBP-LIBOR-6M,GBP-SONIA,BANK,CPTY_A,CPTY_B
9Y11M,2026-01-05,0.819400735757873,0.780295806740398,0.874336041827147,0.819400735757873,0.819400735757873,0.819400735757873,0.811366415355636,0.772590998719995,0.772590998719995,0.780295806740398,0.845633252940103,0.905531806197503,0.905531806197503
10Y,2026-02-05,0.818005043756476,0.778640771953301,0.872912998947642,0.818005043756476,0.818005043756476,0.818005043756476,0.809916101736778,0.770886830740509,0.770886830740509,0.778640771953301,0.844420596318305,0.904763050893443,0.904763050893443
10Y1M,2026-03-05,0.816746462169881,0.777148919281970,0.871494416968615,0.816746462169881,0.816746462169881,0.816746462169881,0.808608369425105,0.769350813434700,0.769350813434700,0.777148919281970,0.843326788319424,0.904069252235855,0.904069252235855
10Y2M,2026-04-07,0.815265619662866,0.775394333476187,0.869782092595763,0.815265619662866,0.815265619662866,0.815265619662866,0.807069824012716,0.767544436014402,0.767544436014402,0.775394333476187,0.842039476274688,0.903252243943920,0.903252243943920
10Y3M,2026-05-05,0.814011252950921,0.773908700884884,0.868331849952350,0.814011252950921,0.814011252950921,0.814011252950921,0.805766687447861,0.766015078539761,0.766015078539761,0.773908700884884,0.840948752625195,0.902559603817102,0.902559603817102
10Y4M,2026-06-05,0.812624740899843,0.772267213373433,0.866729044581232,0.812624740899843,0.812624740899843,0.812624740899843,0.804326383316077,0.764325415612268,0.764325415612268,0.772267213373433,0.839742813679538,0.901793371777635,0.901793371777635
10Y5M,2026-07-06,0.811240590506125,0.770629207514595,0.865129197739226,0.811240590506125,0.811240590506125,0.811240590506125,0.802888653721097,0.762639479714294,0.762639479714294,0.770629207514595,0.838538604076765,0.901027790234307,0.901027790234307
10Y6M,2026-08-05,0.809903334948528,0.769047348595713,0.863583770629890,0.809903334948528,0.809903334948528,0.809903334948528,0.801499749467461,0.761011469730332,0.761011469730332,0.769047348595713,0.837374884173965,0.900287523708607,0.900287523708607
10Y7M,2026-09-07,0.808434899711260,0.767311053880065,0.861886989205181,0.808434899711260,0.808434899711260,0.808434899711260,0.799974729681367,0.759224672457224,0.759224672457224,0.767311053880065,0.836096657525307,0.899473932968543,0.899473932968543
10Y8M,2026-10-05,0.807191042736901,0.765840908613203,0.860449910566534,0.807191042736901,0.807191042736901,0.807191042736901,0.798683049221771,0.757711892384471,0.757711892384471,0.765840908613203,0.835013631820077,0.898784190160620,0.898784190160620
10Y9M,2026-11-05,0.805816147605881,0.764216533172264,0.858861654028080,0.805816147605881,0.805816147605881,0.805816147605881,0.797255407059716,0.756040544482649,0.756040544482649,0.764216533172264,0.833816203967758,0.898021163275575,0.898021163275575
10Y10M,2026-12-07,0.804399357378933,0.762543372301827,0.857225238401443,0.804399357378933,0.804399357378933,0.804399357378933,0.795784388583754,0.754319148974634,0.754319148974634,0.762543372301827,0.832581950501256,0.897234202069940,0.897234202069940
10Y11M,2027-01-05,0.803117543010934,0.761030234628054,0.855744930058681,0.803117543010934,0.803117543010934,0.803117543010934,0.794453622651879,0.752762519968760,0.752762519968760,0.761030234628054,0.831464986476596,0.896521614180422,0.896521614180422
11Y,2027-02-05,0.801749586305446,0.759416062795446,0.854165358181546,0.801749586305446,0.801749586305446,0.801749586305446,0.793033540569756,0.751102089307758,0.751102089307758,0.759416062795446,0.830272647459489,0.895760508119443,0.895760508119443
11Y1M,2027-03-05,0.800516015346335,0.757961044097812,0.852741154306224,0.800516015346335,0.800516015346335,0.800516015346335,0.791753067712111,0.749605493748462,0.749605493748462,0.757961044097812,0.829197165801411,0.895073612873843,0.895073612873843
11Y2M,2027-04-05,0.799152489844279,0.756353382126018,0.851167126931355,0.799152489844279,0.799152489844279,0.799152489844279,0.790337812859133,0.747952026801773,0.747952026801773,0.756353382126018,0.828008078888866,0.894313736100093,0.894313736100093
11Y3M,2027-05-05,0.797835160409685,0.754800826977997,0.849646641024772,0.797835160409685,0.797835160409685,0.797835160409685,0.788970620104569,0.746355370190691,0.746355370190691,0.754800826977997,0.826858973199041,0.893578985707837,0.893578985707837
11Y4M,2027-06-07,0.796388605972232,0.753096696940176,0.847977243466496,0.796388605972232,0.796388605972232,0.796388605972232,0.787469439590033,0.744602984328887,0.744602984328887,0.753096696940176,0.825596798760567,0.892771457480307,0.892771457480307
11Y5M,2027-07-05,0.795163283411081,0.751653785960467,0.846563357425857,0.795163283411081,0.795163283411081,0.795163283411081,0.786197950816815,0.743119338449520,0.743119338449520,0.751653785960467,0.824527373895432,0.892086854325790,0.892086854325790
11Y6M,2027-08-05,0.793808875261282,0.750059501904508,0.845000733301971,0.793808875261282,0.793808875261282,0.793808875261282,0.784792625708938,0.741480178552989,0.741480178552989,0.750059501904508,0.823344983566846,0.891329513174157,0.891329513174157
11Y7M,2027-09-06,0.792413196284289,0.748417336164025,0.843390727315548,0.792413196284289,0.792413196284289,0.792413196284289,0.783344602350308,0.739791934902621,0.739791934902621,0.748417336164025,0.822126230087052,0.890548416049733,0.890548416049733
11Y8M,2027-10-05,0.791150481923479,0.746932229207242,0.841934309242531,0.791150481923479,0.791150481923479,0.791150481923479,0.782034639093073,0.738265284564039,0.738265284564039,0.746932229207242,0.821023293106273,0.889841138044902,0.889841138044902
11Y9M,2027-11-05,0.789802908811403,0.745347959738838,0.840380229620717,0.789802908811403,0.789802908811403,0.789802908811403,0.780636755885153,0.736636831656349,0.736636831656349,0.745347959738838,0.819845927706351,0.889085703404218,0.889085703404218
11Y10M,2027-12-06,0.788457631031674,0.743767050561570,0.838829018587871,0.788457631031674,0.788457631031674,0.788457631031674,0.779241371386838,0.735011970762165,0.735011970762165,0.743767050561570,0.818670250674222,0.888330910093173,0.888330910093173
11Y11M,2028-01-05,0.787157931088937,0.742240331185989,0.837330572911998,0.787157931088937,0.787157931088937,0.787157931088937,0.777893374189080,0.733442937347869,0.733442937347869,0.742240331185989,0.817534103978163,0.887601075071863,0.887601075071863
12Y,2028-02-07,0.785730735529383,0.740564559249277,0.835685374135947,0.785730735529383,0.785730735529383,0.785730735529383,0.776413270436211,0.731720868900074,0.731720868900074,0.740564559249277,0.816286163661775,0.886798949088183,0.886798949088183
12Y1M,2028-03-06,0.784521811155008,0.739145659474433,0.834237440858070,0.784521811155008,0.784521811155008,0.784521811155008,0.775159633523964,0.730262891058407,0.730262891058407,0.739145659474433,0.815228799193070,0.886118925827043,0.886118925827043
12Y2M,2028-04-05,0.783228599049622,0.737628426358441,0.832679146351433,0.783228599049622,0.783228599049622,0.783228599049622,0.773818697259317,0.728703995526267,0.728703995526267,0.737628426358441,0.814097428527076,0.885390908128046,0.885390908128046
12Y3M,2028-05-05,0.781937518685541,0.736114307643918,0.831123762624930,0.781937518685541,0.781937518685541,0.781937518685541,0.772480080658889,0.727148427775547,0.727148427775547,0.736114307643918,0.812967627971932,0.884663488553922,0.884663488553922
12Y4M,2028-06-05,0.780605638089397,0.734552983366757,0.829519584935072,0.780605638089397,0.780605638089397,0.780605638089397,0.771099276178851,0.725544496239971,0.725544496239971,0.734552983366757,0.811801814572401,0.883912449502085,0.883912449502085
12Y5M,2028-07-05,0.779318881435400,0.733045177567549,0.827970103038141,0.779318881435400,0.779318881435400,0.779318881435400,0.769765363861500,0.723995673086822,0.723995673086822,0.733045177567549,0.810675199859430,0.883186244600185,0.883186244600185
12Y6M,2028-08-07,0.777905898851940,0.731390165726644,0.826269015681524,0.777905898851940,0.777905898851940,0.777905898851940,0.768300725336885,0.722295786099741,0.722295786099741,0.731390165726644,0.809437729446297,0.882388108303240,0.882388108303240
12Y7M,2028-09-05,0.776666301941583,0.729938846294614,0.824777006134649,0.776666301941583,0.776666301941583,0.776666301941583,0.767015919495779,0.720805241185176,0.720805241185176,0.729938846294614,0.808351814932476,0.881687311255623,0.881687311255623
12Y8M,2028-10-05,0.775386038921187,0.728440511864787,0.823236383027949,0.775386038921187,0.775386038921187,0.775386038921187,0.765689070911911,0.719266534941458,0.719266534941458,0.728440511864787,0.807229988112664,0.880962934483086,0.880962934483086
12Y9M,2028-11-06,0.774022751072812,0.726845678322213,0.821596223525836,0.774022751072812,0.774022751072812,0.774022751072812,0.764276295582726,0.717628868560536,0.717628868560536,0.726845678322213,0.806035088797502,0.880190921883168,0.880190921883168
12Y10M,2028-12-05,0.772789341977713,0.725403376652777,0.820112651727896,0.772789341977713,0.772789341977713,0.772789341977713,0.762998219672602,0.716147954396057,0.716147954396057,0.725403376652777,0.804953739152271,0.879491869851993,0.879491869851993
12Y11M,2029-01-05,0.771473043546072,0.723864770636100,0.818529726923872,0.771473043546072,0.771473043546072,0.771473043546072,0.761634363974101,0.714568287516067,0.714568287516067,0.723864770636100,0.803799417844979,0.878745221269138,0.878745221269138
13Y,2029-02-05,0.770158987176358,0.722329428056776,0.816949857371991,0.770158987176358,0.770158987176358,0.770158987176358,0.760272946161191,0.712992105038198,0.712992105038198,0.722329428056776,0.802646751859745,0.877999206556960,0.877999206556960
13Y1M,2029-03-05,0.768974021475463,0.720945466253538,0.815525499570940,0.768974021475463,0.768974021475463,0.768974021475463,0.759045370249003,0.711571444873085,0.711571444873085,0.720945466253538,0.801607055005727,0.877325931194676,0.877325931194676
13Y2M,2029-04-05,0.767664221710562,0.719416315621248,0.813951428571225,0.767664221710562,0.767664221710562,0.767664221710562,0.757688580250097,0.710001872779339,0.710001872779339,0.719416315621248,0.800457532916864,0.876581121395197,0.876581121395197
13Y3M,2029-05-07,0.766314510402184,0.717841239479078,0.812329767773242,0.766314510402184,0.766314510402184,0.766314510402184,0.756290566651564,0.708385300700760,0.708385300700760,0.717841239479078,0.799272658504387,0.875812948701344,0.875812948701344
13Y4M,2029-06-05,0.765093384426847,0.716416805587581,0.810862928589240,0.765093384426847,0.765093384426847,0.765093384426847,0.755025845032069,0.706923461759107,0.706923461759107,0.716416805587581,0.798200381108863,0.875117373678359,0.875117373678359
13Y5M,2029-07-05,0.763832198297382,0.714946227646200,0.809348295961440,0.763832198297382,0.763832198297382,0.763832198297382,0.753719737886440,0.705414389013395,0.705414389013395,0.714946227646200,0.797092642400826,0.874398394635966,0.874398394635966
13Y6M,2029-08-06,0.762489224472905,0.713380938228031,0.807735806128013,0.762489224472905,0.762489224472905,0.762489224472905,0.752329047211519,0.703808261975105,0.703808261975105,0.713380938228031,0.795912748855553,0.873632134726969,0.873632134726969
13Y7M,2029-09-05,0.761232331061792,0.711916591965663,0.806227014736190,0.761232331061792,0.761232331061792,0.761232331061792,0.751027605213350,0.702305839260614,0.702305839260614,0.711916591965663,0.794808184912721,0.872914375927381,0.872914375927381
13Y8M,2029-10-05,0.759977509523955,0.710455251544719,0.804721041656303,0.759977509523955,0.759977509523955,0.759977509523955,0.749728414558900,0.700806623774761,0.700806623774761,0.710455251544719,0.793705153878498,0.872197206824158,0.872197206824158
13Y9M,2029-11-05,0.758683033591732,0.708948351025935,0.803167824675108,0.758683033591732,0.758683033591732,0.758683033591732,0.748388278574096,0.699260796538839,0.699260796538839,0.708948351025935,0.792566963289068,0.871456751078326,0.871456751078326
13Y10M,2029-12-05,0.757432414336485,0.707493103468275,0.801667565938445,0.757432414336485,0.757432414336485,0.757432414336485,0.747093653648629,0.697768081319605,0.697768081319605,0.707493103468275,0.791467042611598,0.870740779530710,0.870740779530710
13Y11M,2030-01-07,0.756059114093028,0.705895781093843,0.800020517867961,0.756059114093028,0.756059114093028,0.756059114093028,0.745672152762775,0.696129774730868,0.696129774730868,0.705895781093843,0.790258892851531,0.869953890213058,0.869953890213058
14Y,2030-02-05,0.754854330142604,0.704495050933530,0.798575905728692,0.754854330142604,0.754854330142604,0.754854330142604,0.744425187992568,0.694693226552724,0.694693226552724,0.704495050933530,0.789198708021736,0.869262968483620,0.869262968483620
14Y1M,2030-03-05,0.753692912168803,0.703145259268963,0.797183583041085,0.753692912168803,0.753692912168803,0.753692912168803,0.743223200688114,0.693309027503444,0.693309027503444,0.703145259268963,0.788176430896681,0.868596392323123,0.868596392323123
14Y2M,2030-04-05,0.752409140842859,0.701653863500307,0.795644914341978,0.752409140842859,0.752409140842859,0.752409140842859,0.741894692742247,0.691779738336838,0.691779738336838,0.701653863500307,0.787046168617203,0.867858993504974,0.867858993504974
14Y3M,2030-05-06,0.751127556175155,0.700165631034410,0.794109215474934,0.751127556175155,0.751127556175155,0.751127556175155,0.740568559498033,0.690253822450056,0.690253822450056,0.700165631034410,0.785917527158609,0.867122220704872,0.867122220704872
14Y4M,2030-06-05,0.749889391430054,0.698728411633243,0.792625877557529,0.749889391430054,0.749889391430054,0.749889391430054,0.739287461779652,0.688780334459587,0.688780334459587,0.698728411633243,0.784826834537103,0.866409810321268,0.866409810321268
14Y5M,2030-07-05,0.748653267685744,0.697294142390603,0.791145310406832,0.748653267685744,0.748653267685744,0.748653267685744,0.738008580211746,0.687309991930668,0.687309991930668,0.697294142390603,0.783737655573652,0.865697985239877,0.865697985239877
14Y6M,2030-08-05,0.747378080427628,0.695815157046165,0.789618296364564,0.747378080427628,0.747378080427628,0.747378080427628,0.736689393375246,0.685793935333878,0.685793935333878,0.695815157046165,0.782613758595288,0.864963047037472,0.864963047037472
14Y7M,2030-09-05,0.746105065206440,0.694339308681541,0.788094229659347,0.746105065206440,0.746105065206440,0.746105065206440,0.735372564578960,0.684281222828739,0.684281222828739,0.694339308681541,0.781491473309829,0.864228732764162,0.864228732764162
14Y8M,2030-10-07,0.744793259321436,0.692819135652478,0.786524084964598,0.744793259321436,0.744793259321436,0.744793259321436,0.734015726331602,0.682723212968299,0.682723212968299,0.692819135652478,0.780334673339543,0.863471384815925,0.863471384815925
14Y9M,2030-11-05,0.743606427566500,0.691444353871736,0.785103843588795,0.743606427566500,0.743606427566500,0.743606427566500,0.732788254247360,0.681314330855556,0.681314330855556,0.691444353871736,0.779287802509842,0.862785611524687,0.862785611524687
14Y10M,2030-12-05,0.742380660710693,0.690025036504296,0.783637327047239,0.742380660710693,0.742380660710693,0.742380660710693,0.731520615554720,0.679859926038662,0.679859926038662,0.690025036504296,0.778206310588801,0.862076764013001,0.862076764013001
14Y11M,2031-01-06,0.741075403093438,0.688514309059145,0.782076061978464,0.741075403093438,0.741075403093438,0.741075403093438,0.730170884550704,0.678311982834686,0.678311982834686,0.688514309059145,0.777054373468933,0.861321301895512,0.861321301895512
15Y,2031-02-05,0.739853808398864,0.687101006150377,0.780615201111443,0.739853808398864,0.739853808398864,0.739853808398864,0.728907773604082,0.676863987143840,0.676863987143840,0.687101006150377,0.775975981090136,0.860613657431516,0.860613657431516
15Y1M,2031-03-05,0.738715470209961,0.685784540960751,0.779276783096314,0.738715470209961,0.738715470209961,0.738715470209961,0.727730841517256,0.675515313439123,0.675515313439123,0.685784540960751,0.774970831833052,0.859953713814635,0.859953713814635
15Y2M,2031-04-07,0.737376105646361,0.684236230474124,0.777711164555392,0.737376105646361,0.737376105646361,0.737376105646361,0.726346182404134,0.673929254663395,0.673929254663395,0.684236230474124,0.773787863024334,0.859176572779112,0.859176572779112
15Y3M,2031-05-05,0.736241579647964,0.682925254109898,0.776385227860307,0.736241579647964,0.736241579647964,0.736241579647964,0.725173386394581,0.672586428509445,0.672586428509445,0.682925254109898,0.772785548114320,0.858517731160595,0.858517731160595
15Y4M,2031-06-05,0.734987533319997,0.681476745681715,0.774919863266184,0.734987533319997,0.734987533319997,0.734987533319997,0.723877142406148,0.671102848896426,0.671102848896426,0.681476745681715,0.771677356698133,0.857788888667220,0.857788888667220
15Y5M,2031-07-07,0.733695274338553,0.679984733698862,0.773410129811188,0.733695274338553,0.733695274338553,0.733695274338553,0.722541514398640,0.669574844296756,0.669574844296756,0.679984733698862,0.770535084039011,0.857037184135509,0.857037184135509
15Y6M,2031-08-05,0.732526127277764,0.678635419606676,0.772044474653668,0.732526127277764,0.732526127277764,0.732526127277764,0.721333230288621,0.668193095436671,0.668193095436671,0.678635419606676,0.769501360009693,0.856356520918623,0.856356520918623
15Y7M,2031-09-05,0.731278409510327,0.677196010068007,0.770587302881655,0.731278409510327,0.731278409510327,0.731278409510327,0.720043850561012,0.666719206562424,0.666719206562424,0.677196010068007,0.768397878191241,0.855629513194413,0.855629513194413
15Y8M,2031-10-06,0.730032816990809,0.675759653567479,0.769132881404013,0.730032816990809,0.730032816990809,0.730032816990809,0.718756775593550,0.665248568766986,0.665248568766986,0.675759653567479,0.767295978789906,0.854903122666684,0.854903122666684
15Y9M,2031-11-05,0.728829424984573,0.674372531947130,0.767727990505383,0.728829424984573,0.728829424984573,0.728829424984573,0.717513409731641,0.663828459605873,0.663828459605873,0.674372531947130,0.766231129065022,0.854200751251190,0.854200751251190
15Y10M,2031-12-05,0.727628016659463,0.672988257650352,0.766325665767276,0.727628016659463,0.727628016659463,0.727628016659463,0.716272194748469,0.662411381958278,0.662411381958278,0.672988257650352,0.765167757133541,0.853498956890092,0.853498956890092
15Y11M,2032-01-05,0.726388641884061,0.671560825940354,0.764879287786492,0.726388641884061,0.726388641884061,0.726388641884061,0.714991861597882,0.660950246288498,0.660950246288498,0.671560825940354,0.764070489796611,0.852774375107731,0.852774375107731
16Y,2032-02-05,0.725151378145890,0.670136421863102,0.763435639727668,0.725151378145890,0.725151378145890,0.725151378145890,0.713713817036729,0.659492333566728,0.659492333566728,0.670136421863102,0.762974795965094,0.852050408462336,0.852050408462336
16Y1M,2032-03-05,0.723995845826086,0.668806650071333,0.762087597106241,0.723995845826086,0.723995845826086,0.723995845826086,0.712520295215433,0.658131391189782,0.658131391189782,0.668806650071333,0.761951214564726,0.851373705767624,0.851373705767624
16Y2M,2032-04-05,0.722762657757088,0.667388087697745,0.760649218138756,0.722762657757088,0.722762657757088,0.722762657757088,0.711246668567465,0.656679696250262,0.656679696250262,0.667388087697745,0.760858559820348,0.850650928226772,0.850650928226772
16Y3M,2032-05-05,0.721571249940196,0.666018150264041,0.759259823419781,0.721571249940196,0.721571249940196,0.721571249940196,0.710016294319704,0.655277879100485,0.655277879100485,0.666018150264041,0.759802643915017,0.849952050329723,0.849952050329723
16Y4M,2032-06-07,0.720262969551797,0.664514466782210,0.757734420273288,0.720262969551797,0.720262969551797,0.720262969551797,0.708665340812849,0.653739336287300,0.653739336287300,0.664514466782210,0.758642828872164,0.849183947807544,0.849183947807544
16Y5M,2032-07-05,0.719154773804224,0.663241276733453,0.756442542364420,0.719154773804224,0.719154773804224,0.719154773804224,0.707521093202070,0.652436739208218,0.652436739208218,0.663241276733453,0.757660131862958,0.848532768824879,0.848532768824879
16Y6M,2032-08-05,0.717929831572952,0.661834518712007,0.755014817983157,0.717929831572952,0.717929831572952,0.717929831572952,0.706256402603988,0.650997605434409,0.650997605434409,0.661834518712007,0.756573630625239,0.847812403110236,0.847812403110236
16Y7M,2032-09-06,0.716667563533240,0.660385511040298,0.753543864425556,0.716667563533240,0.716667563533240,0.716667563533240,0.704953286679283,0.649515377580491,0.649515377580491,0.660385511040298,0.755453715202848,0.847069441253445,0.847069441253445
16Y8M,2032-10-05,0.715525550214123,0.659075088273194,0.752213288285931,0.715525550214123,0.715525550214123,0.715525550214123,0.703774414825380,0.648175023861674,0.648175023861674,0.659075088273194,0.754440223832216,0.846396694467795,0.846396694467795
16Y9M,2032-11-05,0.714306789669192,0.657677166883666,0.750793546281153,0.714306789669192,0.714306789669192,0.714306789669192,0.702516421397125,0.646745290506512,0.646745290506512,0.657677166883666,0.753358340013197,0.845678142183096,0.845678142183096
16Y10M,2032-12-06,0.713090105049104,0.656282210534459,0.749376483925074,0.713090105049104,0.713090105049104,0.713090105049104,0.701260676626155,0.645318710832673,0.645318710832673,0.656282210534459,0.752278007639290,0.844960199916593,0.844960199916593
16Y11M,2033-01-05,0.711914641546410,0.654935069966837,0.748007679876556,0.711914641546410,0.711914641546410,0.711914641546410,0.700047576986299,0.643941146030407,0.643941146030407,0.654935069966837,0.751233999783632,0.844265997408828,0.844265997408828
17Y,2033-02-07,0.710623869548736,0.653456408993423,0.746504883029826,0.710623869548736,0.710623869548736,0.710623869548736,0.698715591035186,0.642429221007546,0.642429221007546,0.653456408993423,0.750087264508847,0.843503033378389,0.843503033378389
17Y1M,2033-03-07,0.709530504508954,0.652204405856072,0.745232150603470,0.709530504508954,0.709530504508954,0.709530504508954,0.697587408803586,0.641149159704284,0.641149159704284,0.652204405856072,0.749115649826122,0.842856210686358,0.842856210686358
17Y2M,2033-04-05,0.708399864128812,0.650910217101245,0.743916250939380,0.708399864128812,0.708399864128812,0.708399864128812,0.696420854682320,0.639826070690245,0.639826070690245,0.650910217101245,0.748110661391456,0.842186810069491,0.842186810069491
17Y3M,2033-05-05,0.707232132057225,0.649574103543295,0.742557420501160,0.707232132057225,0.707232132057225,0.707232132057225,0.695216127373115,0.638460231052002,0.638460231052002,0.649574103543295,0.747072436959181,0.841494886123706,0.841494886123706
17Y4M,2033-06-06,0.705988672769571,0.648151938587001,0.741110737001191,0.705988672769571,0.705988672769571,0.705988672769571,0.693933381895196,0.637006548995134,0.637006548995134,0.648151938587001,0.745966585644878,0.840757460484755,0.840757460484755
17Y5M,2033-07-05,0.704863676315882,0.646865791264463,0.739802114756320,0.704863676315882,0.704863676315882,0.704863676315882,0.692772938291545,0.635692008760480,0.635692008760480,0.646865791264463,0.744965821889116,0.840089726705792,0.840089726705792
17Y6M,2033-08-05,0.703663076228307,0.645493766222322,0.738405797842087,0.703663076228307,0.703663076228307,0.703663076228307,0.691534609950410,0.634289810226016,0.634289810226016,0.645493766222322,0.743897524570171,0.839376528749772,0.839376528749772
17Y7M,2033-09-05,0.702464521132720,0.644124651293439,0.737012116363583,0.702464521132720,0.702464521132720,0.702464521132720,0.690298495115311,0.632890704637040,0.632890704637040,0.644124651293439,0.742830759213000,0.838663936266367,0.838663936266367
17Y8M,2033-10-05,0.701306572928584,0.642802466363795,0.735665896952746,0.701306572928584,0.701306572928584,0.701306572928584,0.689104358778098,0.631539669956417,0.631539669956417,0.642802466363795,0.741799862203959,0.837974906643686,0.837974906643686
17Y9M,2033-11-07,0.700035034413580,0.641351197430105,0.734187895563282,0.700035034413580,0.700035034413580,0.700035034413580,0.687793194573096,0.630056862659784,0.630056862659784,0.641351197430105,0.740667527846002,0.837217627878295,0.837217627878295
17Y10M,2033-12-05,0.698957961342933,0.640122387519796,0.732936162636996,0.698957961342933,0.698957961342933,0.698957961342933,0.686682648206178,0.628801453686512,0.628801453686512,0.640122387519796,0.739708114882840,0.836575625018257,0.836575625018257
17Y11M,2034-01-05,0.697767420508164,0.638764665473626,0.731552804654464,0.697767420508164,0.697767420508164,0.697767420508164,0.685455206229682,0.627414454220297,0.627414454220297,0.638764665473626,0.738647357230996,0.835865410374686,0.835865410374686
18Y,2034-02-06,0.696540602126582,0.637366166491601,0.730127560838119,0.696540602126582,0.696540602126582,0.696540602126582,0.684190470658271,0.625985921807531,0.625985921807531,0.637366166491601,0.737553977110957,0.835132918003684,0.835132918003684
18Y1M,2034-03-06,0.695468905585291,0.636144991782613,0.728882750464899,0.695468905585291,0.695468905585291,0.695468905585291,0.683085741435207,0.624738624317489,0.624738624317489,0.636144991782613,0.736598597240679,0.834492513759892,0.834492513759892
18Y2M,2034-04-05,0.694322489010463,0.634839186579358,0.727551380077473,0.694322489010463,0.694322489010463,0.694322489010463,0.681904082325342,0.623404991919994,0.623404991919994,0.634839186579358,0.735576349196503,0.833806911295042,0.833806911295042
18Y3M,2034-05-05,0.693177962197998,0.633536061782694,0.726222441558695,0.693177962197998,0.693177962197998,0.693177962197998,0.680724467348690,0.622074206433675,0.622074206433675,0.633536061782694,0.734555519823321,0.833121872107551,0.833121872107551
18Y4M,2034-06-05,0.691997266483233,0.632192309564530,0.724851755184032,0.691997266483233,0.691997266483233,0.691997266483233,0.679507675592215,0.620702045814117,0.620702045814117,0.632192309564530,0.733502151105742,0.832414589543064,0.832414589543064
18Y5M,2034-07-05,0.690856572586409,0.630894617972282,0.723527747774734,0.690856572586409,0.690856572586409,0.690856572586409,0.678332206121282,0.619377030319208,0.619377030319208,0.630894617972282,0.732484200294845,0.831730694259454,0.831730694259454
18Y6M,2034-08-07,0.689603980960584,0.629470233643648,0.722074132728886,0.689603980960584,0.689603980960584,0.689603980960584,0.677041538174639,0.617922779978944,0.617922779978944,0.629470233643648,0.731366086004301,0.830979058395070,0.830979058395070
18Y7M,2034-09-05,0.688505093594605,0.628221156988285,0.720799124521127,0.688505093594605,0.688505093594605,0.688505093594605,0.675909342285410,0.616647621415075,0.616647621415075,0.628221156988285,0.730384909789237,0.830319090671939,0.830319090671939
18Y8M,2034-10-05,0.687370156223845,0.626931616920868,0.719482519608941,0.687370156223845,0.687370156223845,0.687370156223845,0.674740097513771,0.615331260918466,0.615331260918466,0.626931616920868,0.729371285071074,0.829636917008556,0.829636917008556
18Y9M,2034-11-06,0.686161618367503,0.625559024986069,0.718080791660505,0.686161618367503,0.686161618367503,0.686161618367503,0.673495132423379,0.613930240197797,0.613930240197797,0.625559024986069,0.728291635823816,0.828909882841491,0.828909882841491
18Y10M,2034-12-05,0.685068216423400,0.624317709459298,0.716812834726857,0.685068216423400,0.685068216423400,0.685068216423400,0.672368867080190,0.612663320723759,0.612663320723759,0.624317709459298,0.727314584188014,0.828251558467931,0.828251558467931
18Y11M,2035-01-05,0.683901334105203,0.622993509689890,0.715459908227320,0.683901334105203,0.683901334105203,0.683901334105203,0.671167010919562,0.611311918474558,0.611311918474558,0.622993509689890,0.726271599130865,0.827548410578138,0.827548410578138
19Y,2035-02-05,0.682736439347240,0.621672118594659,0.714109535267597,0.682736439347240,0.682736439347240,0.682736439347240,0.669967303071119,0.609963497125268,0.609963497125268,0.621672118594659,0.725230109737150,0.826845859628911,0.826845859628911
19Y1M,2035-03-05,0.681685981874369,0.620481013216898,0.712892034374882,0.681685981874369,0.681685981874369,0.681685981874369,0.668885539308044,0.608748124842159,0.608748124842159,0.620481013216898,0.724290693410122,0.826211810142832,0.826211810142832
19Y2M,2035-04-05,0.680524860544051,0.619164951214852,0.711546508070260,0.680524860544051,0.680524860544051,0.680524860544051,0.667689909579285,0.607405358664909,0.607405358664909,0.619164951214852,0.723252044678635,0.825510393906563,0.825510393906563
19Y3M,2035-05-07,0.679328358122899,0.617809363467465,0.710160241413614,0.679328358122899,0.679328358122899,0.679328358122899,0.666457952812975,0.606022384082950,0.606022384082950,0.617809363467465,0.722181453415176,0.824786975927767,0.824786975927767
19Y4M,2035-06-05,0.678245845012908,0.616583425826370,0.708906270255272,0.678245845012908,0.678245845012908,0.678245845012908,0.665343455530351,0.604771783428632,0.604771783428632,0.616583425826370,0.721212598995192,0.824131925987492,0.824131925987492
19Y5M,2035-07-05,0.677127819070574,0.615317774353694,0.707611388719008,0.677127819070574,0.677127819070574,0.677127819070574,0.664192488517389,0.603480774337667,0.603480774337667,0.615317774353694,0.720211703566502,0.823454835575652,0.823454835575652
19Y6M,2035-08-06,0.675937289345768,0.613970609540785,0.706232788637469,0.675937289345768,0.675937289345768,0.675937289345768,0.662966984853755,0.602106735469382,0.602106735469382,0.613970609540785,0.719145612757146,0.822733218940442,0.822733218940442
19Y7M,2035-09-05,0.674823068845286,0.612710321356581,0.704942790457623,0.674823068845286,0.674823068845286,0.674823068845286,0.661820128859445,0.600821415468479,0.600821415468479,0.612710321356581,0.718147585882166,0.822057277678514,0.822057277678514
19Y8M,2035-10-05,0.673710685034899,0.611452620146872,0.703655148576339,0.673710685034899,0.673710685034899,0.673710685034899,0.660675256792996,0.599538839246058,0.599538839246058,0.611452620146872,0.717150944064156,0.821381891756493,0.821381891756493
