#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,161952.30,115546.24,710243.52,0.00,233648.80,1023339.69,697017.04,934262.42
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,148116.59,129359.20,671472.64,0.00,214795.61,1023339.69,690304.74,935502.33
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,75336.02,148707.34,426011.51,0.00,109798.91,1023339.69,682586.26,936670.23
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,62042.40,159028.39,344146.08,0.00,90877.75,1023339.69,674822.06,937807.48
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,82360.57,59341.01,347362.44,0.00,121244.46,1023339.69,667652.28,938915.26
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,64999.04,63902.50,318383.65,0.00,96166.35,1023339.69,660345.19,939994.72
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8601.70,102471.15,73406.72,0.00,12790.10,1023339.69,652170.01,941046.93
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,3341.79,121063.86,24302.63,0.00,4994.20,1023339.69,644022.30,942082.97
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,1023339.69,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,1023339.69,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,1023339.69,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,1023339.69,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,1023339.69,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,1023339.69,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,1023339.69,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,1023339.69,0.00,0.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,78145.31,0.00,78145.31,78145.31,78145.31,78145.31,78145.31,78145.31
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,250554.67,169670.92,795518.70,0.00,251807.67,251807.67,251807.67,251807.67
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,337421.97,243898.66,1260394.19,0.00,340834.37,340834.37,296810.18,296810.18
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,347371.13,355183.00,1622760.44,0.00,352698.63,352698.63,315844.65,315844.65
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,423410.22,448150.13,1920903.06,0.00,432044.93,432044.93,344680.73,344680.73
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,583279.56,441460.00,1961762.22,0.00,598083.00,598083.00,393788.01,393788.01
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,630621.88,468069.72,2662873.56,0.00,649987.84,649987.84,437727.03,437727.03
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,604168.81,536204.88,3164358.75,0.00,625839.34,649987.84,464512.10,467950.57
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,664609.50,567555.63,2802365.56,0.00,691876.75,691876.75,492851.10,495861.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,776559.50,467554.13,2894957.00,0.00,812473.68,812473.68,528274.08,530950.40
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,747937.06,467303.34,3328500.44,0.00,786453.91,812473.68,554032.74,559038.04
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,716751.69,543695.94,3027873.56,0.00,757444.09,812473.68,572486.05,582029.51
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,655191.00,542982.88,2947569.70,0.00,695900.79,812473.68,582854.24,601389.34
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,709196.38,374854.72,2967280.38,0.00,756999.72,812473.68,596079.41,617419.77
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,750541.00,430960.28,3077801.03,0.00,805150.96,812473.68,610988.57,631329.31
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,706087.19,563888.19,2257710.81,0.00,761305.22,812473.68,621096.88,643510.69
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,766068.69,635811.50,2847030.63,0.00,830167.57,830167.57,634257.50,655260.40
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,883063.69,525760.19,2949102.88,0.00,961700.53,961700.53,653221.38,673007.90
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,867917.75,582499.69,2777418.13,0.00,950000.66,961700.53,669809.29,689143.82
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,786227.75,624550.50,3270344.33,0.00,864950.48,961700.53,680138.97,703571.44
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,733850.25,619869.00,3534339.27,0.00,811423.95,961700.53,686745.62,716561.27
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,891865.75,571375.38,3518502.13,0.00,990981.90,990981.90,700891.74,729321.05
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,845040.13,608425.31,3089773.88,0.00,943715.55,990981.90,712027.70,741320.87
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,767691.13,647806.38,2956972.38,0.00,861683.57,990981.90,718590.00,752268.33
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,754231.56,680183.69,2659645.00,0.00,850964.22,990981.90,724266.39,762504.69
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,850084.00,598100.13,3031769.00,0.00,963710.34,990981.90,733406.69,771226.36
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,819757.19,628853.44,2861788.34,0.00,934044.18,990981.90,741191.55,779753.01
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,760945.00,695132.56,2900404.50,0.00,871526.81,990981.90,746161.55,787807.67
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,782042.00,685873.75,3113988.84,0.00,900183.84,990981.90,751644.92,795040.92
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,823064.19,571250.50,3477130.25,0.00,951999.66,990981.90,758313.07,801562.16
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,787472.56,580639.00,3026222.50,0.00,915553.68,990981.90,763711.20,808065.03
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,741712.44,634538.63,2836040.38,0.00,866677.61,990981.90,767023.20,813948.68
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,795453.31,716040.06,2855189.63,0.00,934136.53,990981.90,772225.71,819460.02
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,866288.31,613132.50,2751059.94,0.00,1022425.45,1022425.45,779767.34,825577.89
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,805500.75,565801.44,2690359.81,0.00,955451.52,1022425.45,784907.93,831337.74
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,764316.81,594181.56,2783337.13,0.00,911199.62,1022425.45,788536.55,836828.08
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,740984.25,561274.56,3131483.13,0.00,887864.07,1022425.45,791313.54,842016.98
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,793285.94,435349.78,3291600.55,0.00,955197.47,1022425.45,795636.38,846775.70
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,810717.31,466760.38,3313740.88,0.00,981138.79,1022425.45,800560.14,851437.94
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,690986.94,461653.19,2533060.88,0.00,840482.03,1022425.45,801592.38,855859.08
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,663255.00,486266.34,2755624.75,0.00,810842.83,1022425.45,801825.53,860057.36
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,691940.81,427039.81,2601478.88,0.00,850062.73,1022425.45,802973.70,863922.13
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,692010.75,485472.50,2891376.06,0.00,854461.30,1022425.45,804210.13,867728.43
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,625031.38,507669.84,2837768.56,0.00,775673.39,1022425.45,803540.91,871356.21
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,620533.56,525492.13,3075602.50,0.00,773998.07,1022425.45,802863.98,874817.74
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,708290.19,471269.63,3259147.91,0.00,887792.93,1022425.45,804705.72,878018.71
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,695529.56,507838.28,2819626.50,0.00,876220.85,1022425.45,806273.70,881184.85
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,597504.63,514662.00,2177277.63,0.00,756548.53,1022425.45,805206.86,884215.13
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,591064.81,520310.13,2169299.00,0.00,752273.76,1022425.45,804072.59,887176.75
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,651125.94,455294.56,2414847.00,0.00,832736.72,1022425.45,804635.39,889832.23
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,625207.13,464746.06,2307472.22,0.00,803733.17,1022425.45,804616.85,892555.96
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,509476.72,461078.31,1935177.53,0.00,658242.49,1022425.45,801762.76,895088.23
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,489060.81,467728.53,2022174.69,0.00,635035.56,1022425.45,798570.69,897526.16
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,554688.69,397339.25,2085330.44,0.00,723865.79,1022425.45,797164.98,899876.37
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,520147.31,399779.75,1832464.31,0.00,682195.28,1022425.45,795041.57,902139.77
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,412458.44,412010.38,1639570.56,0.00,543670.96,1022425.45,790483.12,904321.07
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,379685.22,420402.66,1569060.94,0.00,503010.61,1022425.45,785307.59,906447.37
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,452167.13,326847.66,1597411.00,0.00,602007.83,1022425.45,782135.15,908454.65
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,438878.19,344968.44,1836050.72,0.00,587246.90,1022425.45,778783.33,910414.80
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,355536.84,380121.66,1344729.56,0.00,478144.14,1022425.45,773645.24,912329.12
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,354003.16,395081.66,1286447.72,0.00,478496.58,1022425.45,768685.75,914179.11
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,415650.81,301861.63,1355550.34,0.00,564580.91,1022425.45,765421.01,915910.55
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,395536.53,318879.34,1287740.19,0.00,539984.93,1022425.45,761754.15,917643.09
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,311041.03,340762.41,1118510.63,0.00,426786.05,1022425.45,756392.88,919320.16
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,286970.09,332575.66,1180757.99,0.00,395755.24,1022425.45,750717.51,920942.73
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,330362.16,246449.28,1239988.20,0.00,457857.20,1022425.45,746284.71,922478.80
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,309545.31,237015.70,1066562.16,0.00,431182.85,1022425.45,741483.56,924001.67
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,232716.30,255199.58,935028.69,0.00,325807.87,1022425.45,735245.03,925478.83
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,203864.22,253955.53,757527.84,0.00,286893.72,1022425.45,728466.47,926944.55
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,240119.00,165420.00,902668.72,0.00,339535.07,1022425.45,723090.47,928264.33
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,220923.91,171775.19,990814.34,0.00,313977.35,1022425.45,717196.67,929620.85
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,143696.14,192620.05,703032.41,0.00,205279.68,1022425.45,709770.82,930967.07
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,130341.84,206807.31,730722.00,0.00,187136.43,1022425.45,702533.10,932233.63
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,161768.73,115458.31,709622.73,0.00,233383.98,1022425.45,696333.29,933425.52
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,147994.33,129263.00,670954.06,0.00,214618.31,1022425.45,689628.04,934664.35
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,75256.35,148595.94,425880.36,0.00,109682.79,1022425.45,681917.01,935831.24
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,62005.79,158898.52,344193.78,0.00,90824.11,1022425.45,674160.89,936967.50
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,82257.96,59282.64,347138.97,0.00,121093.41,1022425.45,666997.72,938074.32
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,64950.25,63840.64,318084.97,0.00,96094.16,1022425.45,659698.08,939152.85
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8595.86,102385.73,73285.53,0.00,12781.42,1022425.45,651530.95,940204.14
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,3347.30,120924.81,24386.95,0.00,5002.43,1022425.45,643391.39,941239.28
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,1022425.45,0.00,0.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,1022425.45,0.00,0.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,1022425.45,0.00,0.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,1022425.45,0.00,0.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,1022425.45,0.00,0.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,1022425.45,0.00,0.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,1022425.45,0.00,0.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,1022425.45,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,77284.05,0.00,77284.06,77284.06,77284.06,77284.06,77284.06,77284.06
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,249158.38,170887.66,793277.08,0.00,250404.40,250404.40,250404.40,250404.40
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,336190.44,245271.22,1258033.00,0.00,339590.38,339590.38,295487.42,295487.42
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,345948.91,357112.06,1620146.44,0.00,351254.58,351254.58,314480.59,314480.59
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,422014.22,450105.03,1918675.94,0.00,430620.45,430620.45,343301.68,343301.68
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,581465.94,443162.72,1959368.47,0.00,596223.29,596223.29,392315.81,392315.81
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,629051.31,470005.59,2659625.31,0.00,648369.03,648369.03,436229.68,436229.68
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,602840.50,538242.13,3162669.25,0.00,624463.38,648369.03,463032.03,466435.93
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,663303.75,569574.00,2799267.44,0.00,690517.40,690517.40,491386.08,494365.71
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,775183.88,469365.56,2892635.38,0.00,811034.46,811034.46,526811.92,529461.33
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,746597.56,469155.75,3324626.63,0.00,785045.43,811034.46,552575.94,557553.95
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,715630.56,545636.50,3025019.25,0.00,756259.33,811034.46,571053.93,580549.49
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,653954.31,544824.50,2947062.63,0.00,694587.28,811034.46,581432.08,599912.75
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,707882.81,376436.06,2965130.25,0.00,755597.63,811034.46,594658.78,615946.01
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,749323.81,432625.19,3077318.75,0.00,803845.20,811034.46,609576.13,629858.02
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,704949.00,565600.06,2257393.84,0.00,760078.06,811034.46,619696.89,642041.55
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,764947.63,637544.75,2846104.19,0.00,828952.71,828952.71,632869.17,653807.27
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,881978.44,527334.19,2946937.50,0.00,960518.61,960518.61,651845.01,671570.47
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,866752.63,584066.94,2776784.44,0.00,948725.34,960518.61,668438.56,687720.67
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,785140.44,626117.75,3267232.53,0.00,863754.26,960518.61,678777.48,702161.07
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,732797.69,621508.38,3531002.02,0.00,810260.17,960518.61,685394.08,715162.39
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,890706.19,572756.88,3516556.81,0.00,989693.47,989693.47,699543.14,727927.31
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,843920.81,609914.31,3088294.00,0.00,942465.49,989693.47,710683.61,739931.96
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,766740.13,649390.13,2956389.88,0.00,860616.13,989693.47,717258.05,750883.83
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,753213.75,681746.31,2654000.25,0.00,849815.83,989693.47,722942.30,761124.30
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,849046.63,599486.88,3031634.00,0.00,962534.27,989693.47,732088.26,769849.48
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,818741.69,630330.19,2862636.72,0.00,932887.13,989693.47,739879.38,778379.57
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,760275.06,696888.38,2898869.31,0.00,870759.53,989693.47,744870.15,786437.47
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,781112.13,687307.69,3115607.55,0.00,899113.44,989693.47,750361.39,793673.62
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,822154.94,572569.06,3476161.50,0.00,950947.97,989693.47,757037.26,800197.50
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,786538.63,581957.81,3025155.50,0.00,914467.90,989693.47,762441.92,806702.98
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,740994.75,635963.31,2834413.19,0.00,865839.04,989693.47,765767.76,812589.00
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,794724.56,717485.50,2854493.13,0.00,933280.75,989693.47,770982.72,818102.55
